frequency_cm1,intensity
2.6703825780172616,0.0
1.2929602643378233,0.0
0.9903655912857261,0.0
0.5548746305383873,0.0
1.390871342726255e-05,0.0
1.5058048114386684e-05,0.0
2.109760507888644e-05,0.0
12.198294009161678,0.00031057999020749153
15.411801304988217,0.0012472194299639379
17.61427513356378,0.0008452214250223651
24.961386971402145,0.004143075477120887
33.04368456282997,0.0008568186967438485
40.43446496375099,0.0017753944941955439
46.59888261504269,0.0006472108849648943
49.47537076493953,0.001483559781071381
52.185918222244354,0.00396943116557271
56.41622710646056,0.0002865911016132031
64.80881790956971,0.0007168884653933076
88.17668585539231,0.00173754196408066
89.18342347773279,0.0008598947417655677
100.06782069316249,0.013737426179790657
109.87104910325858,0.0006032139165458505
125.03377974283596,0.000764279327450024
133.96467992932452,0.019386368028862497
245.97848801908287,0.014446794877370824
255.53839509016763,0.0015548805980717829
261.639902928396,0.0062362542063549384
280.691587026531,0.007231615218383025
282.3733629066908,0.011622464216419926
282.5926032408306,0.009542063183283244
290.1801211610547,0.008061032136797491
296.72202933358676,0.003935677015096627
301.5588936761329,0.015212635794641553
390.68132060223206,0.00019603963672796198
393.64422031587696,0.0006761995909400894
396.17406036511727,0.001040879546462896
549.2627153949416,0.05925125404746288
557.4735964782437,0.024761363565776198
569.7261258959329,0.026981580532220176
598.9580024132478,0.007021197590914193
599.539012810733,0.02946547450133428
600.7279136365187,0.0853647069097132
610.1847240021834,0.013675766301667848
611.3949048569066,0.03926321541541857
615.2045205645594,0.025614829334523432
648.7683631204006,0.1358433153741303
655.9424267667698,0.03253265059236083
658.2838587243633,0.06359973466251147
775.6933766121637,0.007100183654624933
777.5730014934821,0.004213294457088108
779.6008829490677,0.019823861218233162
801.4913562165501,0.01094127965894262
813.5397752433607,0.018259772068417602
818.2918493594361,0.006441306620967785
843.0544297136773,0.0660533880588612
846.9272585273148,0.002866524242886115
855.0607381017575,0.012596772180571678
858.9888204643042,0.007819145424296757
878.7468801081653,0.27164202617341304
883.6702590111095,0.008627686438624547
898.8955285641149,0.02710458885379889
899.9073361670215,0.030395347792012698
928.8804017818771,0.0244085370648041
953.8331936321792,0.025958363264435718
958.2871128616991,0.02255528239880957
962.9928085318207,0.018609993748406828
1035.1308970216733,0.005601328438301664
1043.9719343115155,0.002623352314541418
1062.3604132876876,0.000343481597304491
1203.949336001449,0.4867927641595147
1206.4900255047546,0.5175550537138456
1211.3876691465728,0.019772682585837562
1237.9258313460589,0.102309903088875
1241.988767562722,0.030831938509066042
1249.0056011613667,0.024904937357902536
1334.5425024871715,0.022240621103267137
1342.79215783298,0.0179056098536949
1345.7490688467312,0.055223913018601474
1346.1682522166343,0.051842551846760856
1352.0571759393251,0.049574745325212624
1357.6394255964465,0.013349778519709778
1461.0234100175505,0.23978748065036393
1463.5338874733236,0.007063075015228512
1468.9879302089157,0.23885905716297418
1470.7488413615567,0.20746300060235157
1494.2915845622465,0.07662144631188228
1507.9485723443916,0.32899843581189375
1731.2433839123005,0.08792948206604471
1737.4525404550118,0.08116786572155081
1739.3012620528818,0.1228424353363398
1766.585032886541,0.21859088981900504
1775.0827467039421,0.24710108301565564
1776.1969032289248,0.7554980923580039
1805.7136554593283,0.25547165072958616
1822.8584914295666,0.27533268759150287
1828.6918926582173,0.2813532949002932
3210.0711600516975,0.044565946861178714
3211.862383632837,0.004155227666382291
3216.211445596561,0.0017346813734143273
3229.178926016796,0.08515686021431275
3229.857264064334,0.02451990165364054
3234.4442024349887,0.007239650549961956
3241.1773334739673,0.22239020842037305
3262.3831956723297,1.142217965443831
3422.1924767315977,0.8048477358617925
3793.0561028663183,0.1825372880431797
3793.5571139151234,0.089642481203956
3796.2689232441035,0.10393295042712891
