frequency_cm1,intensity
1.7670149415993834,0.0
1.360400649212904,0.0
0.8910195712063866,0.0
2.0133698323052367e-05,0.0
1.657975047654317e-05,0.0
1.1116608599263203e-05,0.0
29.668953357248444,0.0015943273099687345
39.61162912225675,0.0005201377983813912
49.21132943928514,0.0033883600706160442
57.64934815246366,0.0010522154269435638
74.2233668334066,0.00264655244113231
84.14941143466567,0.0033888460618164582
86.14697706255832,0.002270344892886564
102.79551665911761,0.0025422597277259804
103.97461759558686,0.003372110054916705
137.77943354434817,0.014950046332412724
142.35646461612566,0.013067956175681928
152.53529030051405,0.0033664953342902905
168.540793884143,0.012321299904706097
174.2583314726081,0.003730085293557862
177.39819603724558,0.0048211021593106045
186.1675087001958,0.008099345573515965
203.85553088117484,0.006305792346269249
214.86887026696706,0.00906697459491111
297.7324668322955,0.08134387607915589
410.5878642495416,0.062420670202717424
422.03623325430965,0.1725058111120851
445.82256248389433,0.1062604771713193
464.1785286114748,0.0029247945260866084
466.87832463883257,0.021229468218973715
472.8894287827614,0.004360130186142243
494.1073771108208,0.08056342118868463
497.96143962770844,0.013828684029532783
508.1474491723201,0.005105160062967857
512.459103947498,0.04835390037565759
516.4958565728198,0.0015731643525217017
532.5320611564737,0.01733515888607535
552.5881141295339,0.4355550562045006
577.0771525342492,0.20728855084363038
582.8274447805303,0.0073306287430983524
593.8133700891789,0.13707434901166518
600.4970237073162,0.035605545675904134
639.1914259163844,0.012039862310592878
651.3454744818537,0.16891266694788848
666.9869933127163,0.006006235791259772
678.0260127448781,0.009759596785541853
682.5691353652701,0.041270295615801936
690.7895607889526,0.04379528853803751
743.4534834235686,0.02707842459253774
750.0425743471928,0.03255548974461542
751.0818159561613,0.01108438340262285
954.4813664179206,0.0033681721668194367
957.3975485628598,0.0024458693647846958
959.7568663635188,0.013952883684879763
1073.5450631650108,0.005700393561518891
1088.9989746667984,0.011231816993863768
1093.6091287229156,0.017246175068672376
1103.4366526222807,0.010717527735212963
1114.0491038516382,0.022316605809983937
1122.0785037081785,0.020996503391863035
1263.45888956704,0.01905973816099467
1280.513711972175,0.01217105076916473
1282.6185261474982,0.014981402351587134
1511.2516037899657,0.13890419488869502
1514.3414991436853,0.04760187412485861
1530.5774674158433,0.143252790069844
1609.3414472038096,0.36744104998281535
1630.6278316712942,0.09449100349417035
1631.7446353466894,0.6448359481889152
1660.9183082700895,0.0966671204072802
1664.7887283904065,0.40393229577457557
1668.3837470226727,0.4512019695419408
1691.2518786910616,0.011912255051536121
1698.5704461896755,0.04598835243082546
1701.8876640551032,0.7177055674948641
2285.3605232728514,0.2101241154324449
2314.8946514820173,0.26319414929266244
2337.883976262854,0.16652284386485627
3446.398320545805,0.24894668517440643
3527.3529712150694,0.13371782384484815
3562.7667067374105,0.07329188058542817
3576.053185115649,0.15305370076157704
3596.8785701812294,0.11696076708551735
3635.072073280779,0.05588613743606264
3669.5912448735035,0.1004678622057396
3687.3263018845687,0.1458971805623939
3688.9850082599605,0.0640629289676202
3724.249277127349,0.12582603685075353
3728.597655179235,0.11473963992590938
3754.060892724198,0.056915245051249154
