frequency_cm1,intensity
0.7338880632176865,0.0
0.24955913024703427,0.0
2.9204543832227657e-05,0.0
1.620324828352923e-05,0.0
1.9535744699296768e-05,0.0
0.6872331452573447,0.0
18.717137231090472,0.0007930350031605755
26.832591882884326,0.0010668409265737289
30.53390747638341,0.0022613038335220622
37.90768268343192,0.0007169649689010062
52.569898552009285,0.0023197148526439976
61.535396888107165,0.0021180758937893247
74.11736252081218,0.001452227103949834
90.89730900854443,0.007411054333805184
94.24639126332983,0.0004170561570197715
103.10710591820241,0.0007534283612929198
119.07056185444328,0.0018220600129042735
136.17553212798393,0.0005508038809776604
527.8788380575106,0.05759327262294244
628.2964838196079,0.007144391432862345
631.2030100766873,0.012681513261959753
640.7172631897537,0.0011087796899613433
673.5553309737298,0.0018476056349983401
674.3823790694463,0.0012049651817723373
695.108589924173,0.02746835712680622
764.1548275427646,0.07861862110794304
771.425954828266,0.053798358719653154
782.0599559783525,0.07543749525857042
851.4282787816034,0.039273814498525045
853.1778078390237,0.03295918026824226
891.3350202540404,0.003003023943059048
894.5164534834784,0.040891248147685556
897.0593909918589,0.05531553374572882
909.6225128838448,0.0003810522983731916
920.883776302992,0.002863878267424403
934.708993203365,0.00838699640023225
937.1870107337888,0.009208178990459158
939.6587722451511,0.009024291149293803
945.9196029393493,0.002613710909759162
952.7894522190556,0.0035406729451260255
954.2079280550619,0.016873811828463484
961.1980204155412,0.02950557264639992
1060.023514511022,0.0010355697162305118
1061.8845632284522,0.03944808622762499
1064.104115070976,0.012887072674959109
1066.3737282003376,0.10887734126227136
1067.922680057585,0.01622987420366588
1070.6980921584232,0.0043637267151672605
1152.3984713420668,0.031235987282598344
1168.517404577928,0.008162422627430539
1170.1795219035064,0.009668990476233312
1193.2471674961453,0.0063596856865694796
1203.7335581693021,0.0023382930616356085
1206.579954026394,3.506581776072834e-05
1298.1899854408903,0.0024826761318433805
1305.7779703344904,0.0008081909930158676
1306.552942734695,0.00029448972105498497
1400.9440929291245,0.0015046565651300704
1407.8081647605882,0.0046040840457540234
1410.60527812615,0.003001486589798189
1445.137676984466,0.012205155271842747
1446.358403919565,0.01580990774627052
1447.371051762256,0.032727258829462626
1504.299256719236,0.0031337423544065646
1529.8485327072756,0.00278432952903308
1531.8971679082563,0.008431313063918025
1590.7983383868307,0.016219120535677294
1607.416858189582,0.003025560896796538
1609.9616713526284,0.013757123724280167
3250.856299384905,0.002583546386920563
3254.9855743637013,0.003803833652776358
3255.8808463000787,0.004815550189575756
3270.4561928392786,0.0015411195814783697
3274.083374880038,0.002095867421834698
3275.490173441181,0.001929184854018581
3287.8339130161785,0.00035498170003556373
3291.8542457954386,0.0005818446702391522
3297.163318539921,0.0006471373988784427
3424.9087879712765,0.18598954942118395
3445.6722529749777,1.1553465030832462
3719.2052738190114,0.08041147959201209
