frequency_cm1,total_intensity,isotropic_intensity,anisotropic_intensity
1.1066223481899022,0.0,0.0,0.0
1.7054652287772576e-05,0.0,0.0,0.0
1.5396177747430516e-05,0.0,0.0,0.0
2.0117781673320585e-05,0.0,0.0,0.0
0.7082684031524427,0.0,0.0,0.0
2.0056271815134354,0.0,0.0,0.0
17.988809923709447,0.008981715004847759,0.0001731772136119595,0.008808537791235799
34.1747236630021,0.01032957862868594,0.00012711778171919257,0.010202460846966748
36.308899466267235,0.003233145275023781,1.95838894491158e-05,0.0032135613855746653
47.37603121284645,0.0017339450968680285,0.00029645110309753646,0.001437493993770492
64.31226123627897,0.003459093326030927,0.0007151213019324053,0.0027439720240985217
74.45948710955483,0.001971235729138001,0.00015324578413856532,0.0018179899449994354
85.4046908140947,0.00231440709088946,1.6660712568119652e-05,0.0022977463783213407
100.43348687933559,0.00598177790575735,0.0008583098609085232,0.005123468044848827
115.66281349442531,0.014307688153350562,0.0006074707027155454,0.013700217450635016
128.83174746034217,0.008111723532735447,0.0010098465758343904,0.007101876956901057
146.44077710738011,0.0017373677276719204,4.660980164944495e-05,0.0016907579260224755
192.46790786749136,0.007790027304087492,4.07964680042361e-06,0.007785947657287068
325.5637338807739,0.0032113741332537066,0.00023655516470591354,0.002974818968547793
328.44264681057393,0.0034454189455506478,0.0001547647178486353,0.0032906542277020123
337.29380290242653,0.003361816895494863,0.00028498477734467464,0.0030768321181501882
425.6252430889562,0.0037539110046655453,0.0006676829206661401,0.003086228083999405
433.0642432408529,0.0022093791390094607,0.00023565852292246228,0.0019737206160869982
455.5709044845381,0.015870381054806468,0.0013436612664262184,0.014526719788380249
489.6607756651711,0.0010356947656815824,0.00035435787811590147,0.0006813368875656809
582.4541580110005,0.002609239134202405,0.0007091024620946839,0.0019001366721077212
584.9903829082273,0.007296966374787991,3.904480534459022e-05,0.007257921569443401
597.8915007970525,0.006098818837120215,0.0003597390571609687,0.005739079779959246
703.9930563476784,0.0351260252941696,0.024803227892721446,0.010322797401448154
705.2546258381466,0.10909125263229918,0.09118623913802952,0.01790501349426966
715.0027586893833,0.0016329190175200683,0.0009625819668853729,0.0006703370506346953
715.3937291999885,0.0025222520154695436,0.0018983911343676452,0.0006238608811018983
720.8819200192092,0.0003851172799131077,3.7449043104966596e-06,0.000381372375602611
730.0409960776382,0.004081220687661673,0.0037130791863921072,0.000368141501269566
744.7503765192184,0.002731043264194411,0.0012917214287799996,0.0014393218354144114
790.154621413796,0.002149931445001736,0.000517202208949685,0.001632729236052051
792.4356168486371,0.00540060941789677,0.003823499027541912,0.0015771103903548579
793.6210071329705,0.0031171918728248042,0.0017188041609243327,0.0013983877119004716
821.1067506685973,0.002995412451935331,0.0023269169849138797,0.0006684954670214513
893.0193660444511,0.001753727439391803,4.309675689752026e-06,0.0017494177637020509
895.1437997267062,0.003743267107600953,2.56137488036283e-05,0.0037176533587973248
906.7320137598741,0.0013662725912269337,5.327381297876529e-06,0.0013609452099290571
917.9465458806296,0.0009209656902372966,0.00016561277824946608,0.0007553529119878306
920.0158892822678,0.0036148862326132675,6.594986117413617e-05,0.003548936371439131
924.2580662215657,0.005257497016215831,0.001068433784933378,0.004189063231282452
969.4676411744839,0.01669812800792309,1.947763314958437e-05,0.016678650374773504
974.3408428089203,0.005740551779683807,0.0002052508332015985,0.0055353009464822085
981.9728673662789,0.04092756140671932,0.031249986941823345,0.009677574464895975
1037.167865139107,0.01534216998736329,0.006362427012019622,0.008979742975343668
1039.2531621379499,0.014087944972888409,0.006963843598768698,0.007124101374119711
1042.8942070608002,0.0071059879956411375,0.001103746497512723,0.0060022414981284146
1067.0804158663614,0.07453508886343502,0.05700755910993402,0.017527529753500994
1074.4338288591616,0.0383586069877911,0.029238791235581894,0.009119815752209211
1077.3810225163058,0.0990192418698924,0.0714145587024404,0.027604683167452
1175.105954937982,0.005388059762679026,4.524810516771133e-05,0.005342811657511314
1179.7222061187988,0.009585329100589533,0.0032039753028706387,0.006381353797718895
1188.1872161251474,0.014874523479221823,0.007729218504016649,0.0071453049752051735
1223.1756233962606,0.006429909393040778,0.00016789121157016648,0.006262018181470611
1300.189425160203,0.018135409767885524,0.008297762998437801,0.009837646769447723
1310.219082881138,0.14160317961541463,0.06147692058307467,0.08012625903233997
1346.1338569973238,0.023428049736052316,0.015712856863218955,0.00771519287283336
1362.977814358716,0.008522901032761208,0.004220530758067017,0.004302370274694191
1374.4940232349559,0.10227924208317375,0.05820030690233653,0.04407893518083722
1506.270236010125,0.01256443732934348,0.0028407342898089704,0.009723703039534511
1517.493889171069,0.06787565092489127,0.004941622999528699,0.06293402792536257
1524.0076038052428,0.34401291595604583,0.25769266938978147,0.08632024656626436
1553.0796642110026,0.013480946607096807,0.00025006516942468614,0.01323088143767212
1554.4658490733514,0.1568137472274152,0.10054001669246858,0.05627373053494664
1577.0376770947178,0.010077981123688764,0.0032022104294706874,0.006875770694218076
1646.5595673481723,0.010534949286005423,0.0009309992963159024,0.00960394998968952
1665.5108569950437,0.0097510115103142,0.002471609341720604,0.007279402168593595
1668.7016845343628,0.00588905575285137,1.948343962229596e-05,0.005869572313229074
3277.5923889179994,0.45752055683293164,0.11896386888153815,0.3385566879513935
3281.074630655071,0.4806407749903401,0.11901873129108376,0.3616220436992563
3285.2854411457997,0.3691514250847754,0.12636106846374673,0.24279035662102863
3313.6503550475745,0.7353808990291242,0.27025212046010916,0.465128778569015
3319.7200636513608,0.38844412893428837,0.28326321514686514,0.10518091378742325
3322.5054917536468,1.248978159476721,0.8956540085228417,0.3533241509538793
3324.6877425235125,0.6283688001798535,0.5271404341460485,0.10122836603380506
3360.6020584820126,0.7430330178301712,0.4343323828694307,0.3087006349607405
3815.257707808459,0.23393808508463212,0.1544566765578055,0.07948140852682661
