frequency_cm1,total_intensity,isotropic_intensity,anisotropic_intensity
31.122926733482373,9.624545734573994e-06,2.538180449043943e-07,9.3707276896696e-06
27.838159090537314,0.0099969515067424,1.804253500846767e-08,0.009996933464207393
27.82394682851125,0.009965873034371278,4.845423364942133e-08,0.009965824580137629
0.2865656391532416,0.0,0.0,0.0
2.3426991914661166e-05,0.0,0.0,0.0
1.3720337647782967e-05,0.0,0.0,0.0
1.5497741439569172e-05,0.0,0.0,0.0
0.21305356036974926,0.0,0.0,0.0
0.38095015588685543,0.0,0.0,0.0
58.21299180233592,0.0003672845128750409,3.732286793800028e-11,0.00036728447555217295
58.25102305557218,0.00035776588461247096,6.011522732636654e-13,0.0003577658840113187
63.653444049627105,3.458384963243968e-06,2.4116548168655276e-07,3.217219481557415e-06
73.11220693911105,0.0016376112863775536,0.0004779355527898203,0.0011596757335877333
74.49219490460999,0.0007585173354738188,5.533700252854066e-09,0.0007585118017735658
74.54606585660959,0.0004694114732275497,3.0579335849195494e-10,0.00046941116743419117
78.58314111675291,0.027301097706101153,5.057151185070136e-07,0.027300591990982646
78.63377305087222,0.027032916440795543,5.423835701003117e-07,0.02703237405722544
119.33874024080099,0.00019591035349293348,8.33652602015315e-05,0.00011254509329140198
621.6842285180272,0.00041753020087569953,1.637653719485707e-07,0.00041736643550375097
621.6874317321503,0.00042656358286710053,2.094460449252476e-08,0.000426542638262608
621.7049711321996,1.0027245377873467e-05,8.508697825152515e-08,9.942158399621941e-06
663.2854913721266,0.0005140549651741047,1.7116959434819343e-07,0.0005138837955797565
663.2965801501648,0.0005097058325293633,6.051730261685489e-08,0.0005096453152267465
663.4037308751965,3.7145107537727186e-06,2.0596837972092965e-08,3.693913915800626e-06
775.6161732731099,0.002251890937395859,1.6424907028493485e-09,0.0022518892949051563
775.6349086447838,0.0018796577299410027,4.711448222625978e-09,0.00187965301849278
775.6591227565399,0.0008272784925193294,3.0881076058723313e-08,0.0008272476114432707
791.9227059510636,0.009140812244329107,3.536175797987148e-07,0.00914045862674931
791.9726659639299,0.009138900752709322,3.0233091967022655e-10,0.009138900450378403
803.4303918190179,4.17370738414872e-06,1.2504750060934147e-06,2.9232323780553055e-06
862.5162094162978,7.52658368838476e-06,3.229787675243958e-07,7.203604920860364e-06
862.7763353697551,0.00250412433760445,1.689471234361795e-07,0.002503955390481014
862.7961043479692,0.0025024368144249648,2.9280240492887392e-08,0.0025024075341844717
902.3256777211301,0.0001145855912774373,3.560941935073182e-09,0.00011458203033550223
902.339625796023,0.00011488943159053485,2.815862647393303e-07,0.00011460784532579552
902.6511960960842,2.2418059699358913e-07,6.519185432980146e-08,1.5898874266378768e-07
935.8026598249988,0.0019266863780478532,7.747690893259769e-05,0.0018492094691152554
936.1529349653501,0.01908364207954812,3.030949385522344e-10,0.01908364177645318
936.1530815255913,0.019083865463253014,1.1033786393518222e-10,0.01908386535291515
947.6666146585072,0.005713710936622563,0.004954903489793777,0.0007588074468287856
964.4034956496301,0.0011274210448974705,2.6428360122058544e-11,0.0011274210184691103
964.4137601175178,0.0011295997450780834,5.145599442975838e-10,0.001129599230518139
1053.172028287455,0.006687206428021947,0.0041849413697269515,0.0025022650582949956
1055.8998278495003,0.017732272406601902,6.857474471214648e-11,0.01773227233802716
1055.9039779697348,0.017733719262631457,7.789243522506343e-09,0.017733711473387936
1068.953585218009,0.015930122023256745,4.4460899524011755e-10,0.01593012157864775
1068.9612634568016,0.015927530716091577,1.3241441255279575e-08,0.01592751747465032
