compound,rmsc,reuc,rpcc,rscc
01a-water,0.8761780597191506,0.8865937290955067,0.9285786254799853,0.9938403519434984
01b-water,0.8651611724346141,0.8774091093911228,0.9218656676858479,0.993618147187341
01c-water,0.8737246388446754,0.8845367931489537,0.9271596733382815,0.9938205821483158
02a-formaldehyde,0.8481177003597582,0.8634580307751742,0.9122937906669846,0.9764251701317548
02b-formaldehyde,0.7437509988271305,0.7842030078640142,0.8465113370178884,0.9798651405364549
02c-formaldehyde,0.7461363535456595,0.7859063059885391,0.8480272129074267,0.9794593259481229
03a-methanol_ethyne,0.500390534658253,0.6308215978239914,0.6584505028836927,0.9266476062768415
03b-methanol_ethyne,0.6994387201720094,0.7533802632660426,0.7924468134697082,0.966123785770199
03c-methanol_ethyne,0.47363328492933565,0.6159229919880965,0.6112976296998153,0.9479257269640611
04a-acetonitrile,0.8305230490392779,0.8493728522768256,0.8964850374330968,0.9915988680865765
04b-acetonitrile,0.825734752653231,0.8455937153295231,0.8933344431926209,0.9916797927579574
04c-acetonitrile,0.7784253223818338,0.8094336586593072,0.8640720396928431,0.9850148716568983
05a-nitromethane,0.9579700069448778,0.9592499538431315,0.9774297729821558,0.9856408752009896
05b-nitromethane,0.9565927059561734,0.9579563937341117,0.9766886696187066,0.9935444040039464
05c-nitromethane,0.9013655257047449,0.9081047411998918,0.9466375037592478,0.9886861219477737
06a-acetic_acid,0.9266555581177421,0.930456736756951,0.9549314203539161,0.9935526318944998
06b-acetic_acid,0.6769963381787155,0.7383319976881846,0.7974029169584909,0.990500715900485
06c-acetic_acid,0.8561883902757608,0.870025930423216,0.9089767910406445,0.983564466267241
07a-oxalic_acid,0.5358801718666688,0.6510741930412599,0.68253659023915,0.9378776600827303
07b-oxalic_acid,0.5640093837580661,0.6675617171365038,0.6925784401421344,0.9541249648232618
07c-oxalic_acid,0.7112845984634755,0.7614718418507973,0.811982120061511,0.9827542495935235
08a-vinylene_carbonate,0.49418736047567524,0.6273404574607699,0.6808670293276387,0.9860147922164885
08b-vinylene_carbonate,0.5591872984439501,0.6647064660279283,0.7292474396256795,0.9920646365769875
08c-vinylene_carbonate,0.5753406004752892,0.6743198339615896,0.7389801907894084,0.9917944181495854
09a-acetamide,0.6735858579718531,0.7360764864152008,0.7822530729652545,0.9599595415988581
09b-acetamide,0.8762404686820288,0.8866461395623163,0.9182705616423409,0.9892133257914906
09c-acetamide,0.9225372983159895,0.9267635350601728,0.9510639149956751,0.986349720853145
10a-imidazole,0.21593214638557853,0.48294480281315505,0.35236817248437224,0.9539564329307476
10b-imidazole,0.4558335672922447,0.6061741087563138,0.6177270782859591,0.9580761059735065
10c-imidazole,0.7731499331625113,0.80552843559141,0.8756385422920622,0.9796856245084155
11a-isoxazole,0.045894999921915036,0.3888723956650909,0.13178393656723478,0.905886253698944
11b-isoxazole,0.14818903429703606,0.4484117076225008,0.32433775689117883,0.937003755995034
11c-isoxazole,0.024050006959269867,0.3717695033142662,0.07003027778827686,0.8861521010302145
12a-pyrazole,0.013866586619835483,0.36173075854699815,0.05006899791199409,0.9146352169453887
12b-pyrazole,0.1535141868081489,0.45118570639579847,0.279188085180045,0.9044342995960154
12c-pyrazole,0.03132329111931083,0.37792434241798234,0.14384586099986926,0.9437227992477142
13a-triazine,0.659083262345807,0.7265746147062003,0.7986395381192753,0.9676733800058229
13b-triazine,0.8086907473719653,0.8323239231608915,0.8924136149914538,0.9645896691119572
13c-triazine,0.7201502656772503,0.767597178014231,0.8379583668483992,0.9562415009066323
14a-cyanoacetamide,0.8469811836664831,0.862538612564782,0.8995247247890736,0.9865905468910132
14b-cyanoacetamide,0.4690717086324593,0.6134127100853526,0.6027740582271216,0.9013893415701546
14c-cyanoacetamide,0.8150090497158176,0.8372103377891197,0.8829387845977129,0.9369670281080402
15a-cyanoguanidine,0.6917652869505927,0.7481941795702922,0.7839531266226133,0.8641295594392254
15b-cyanoguanidine,0.772665762706184,0.8051712420782161,0.8439799285839982,0.8505256380807347
15c-cyanoguanidine,0.6469908339425873,0.7187598964339399,0.7486716566819375,0.8932216829600694
16a-triazolidinedione,0.6092686259776613,0.6949817163951679,0.7506911398996856,0.9692604598100847
16b-triazolidinedione,0.8017946902510968,0.8270339416602266,0.8765318444026585,0.9749392026056451
16c-triazolidinedione,0.9015984769547832,0.9083071154141381,0.9408826301522002,0.9880490971709844
17a-oxazolidinone,0.7514922069342374,0.7897478120277094,0.8438513443288747,0.953159705201136
17b-oxazolidinone,0.8601967474989803,0.8733135133541386,0.9178964971097598,0.907715731861637
17c-oxazolidinone,0.9682397219861217,0.9689767155468931,0.9815435250799736,0.9854270182454384
18a-succinic_anhydride,0.9131198350407708,0.9183968408320404,0.9502050947530026,0.9894760801928452
18b-succinic_anhydride,0.9162562686132941,0.9211712499725272,0.9524262741672093,0.996545805640044
18c-succinic_anhydride,0.8977037480648683,0.9049319964415836,0.941408744608607,0.9948530888267436
19a-benzene,0.6201563078429837,0.7017544221367363,0.7734532842028335,0.9824546575125331
19b-benzene,0.7957048770373735,0.8223994136658916,0.8850491193598898,0.9799795958056962
19c-benzene,0.6675385739833665,0.7320969409991351,0.8049976913954473,0.9837748458312707
20a-maleic_acid,0.4601141172233144,0.6085072636165584,0.5745283365235504,0.95301663414731
20b-maleic_acid,0.6320999836855465,0.709267301752076,0.7556306546606436,0.9911034677612455
20c-maleic_acid,0.5116225433007744,0.6371682800379506,0.6399614586291902,0.9019496651324425
21a-p-benzoquinone,0.6724951911169574,0.7353568839364046,0.8102105300576774,0.9899756837402341
21b-p-benzoquinone,0.9312744242134662,0.9346241755380965,0.9629496992085199,0.9885816883485272
21c-p-benzoquinone,0.6980214712665733,0.7524191699615749,0.8266600151213335,0.9917646896371858
22a-uracil,0.7349681101687622,0.7779713506583977,0.834787232322475,0.9520169648367516
22b-uracil,0.9229055431277439,0.9270929122620697,0.9549192162908333,0.9778720799560228
22c-uracil,0.667567061554464,0.7321156289152364,0.7932413855977176,0.9177389044792773
23a-cyclobutylfuran,0.7209056444068663,0.7681218680874764,0.8126797718075787,0.9764302421396149
23b-cyclobutylfuran,0.7265232377301067,0.7720378095728707,0.8250776400553496,0.9831866177008969
23c-cyclobutylfuran,0.6032567243558239,0.6912723022873069,0.7251111895390644,0.9804156481494318
