frequency_cm1,intensity
1.0970661395042616,0.0
1.779259958358638e-05,0.0
1.812544868990134e-05,0.0
1.888772004172168e-05,0.0
1.1862640763816164,0.0
1.5167486763050408,0.0
16.559429299475177,0.0018442701976032231
24.589415888117063,0.0015756909152597775
30.44541171567443,0.00021426273828796153
42.94210993751847,0.001278332860861053
54.28612951794249,0.002209120182297779
63.14612818977239,0.003034711453421732
70.34810699079311,0.0004726224136475423
77.00071745720328,0.0019729896599615516
87.06264826975392,0.003126998427125636
95.19477542942967,0.0015346011094867175
106.3662352467884,0.0012287504317169873
116.67788705386131,0.002897101390888867
117.97296772628899,0.0014000894506780617
134.02429099712427,0.001315227969400356
185.2097935348211,0.0033188928210305954
261.6424634461021,0.010122353341748833
278.48314680612987,0.008728803970137193
289.1929973828351,0.02897692822263025
342.8370208333718,0.0029761507027272417
415.2038867731828,0.00023669685028886994
420.5356950290191,0.01276469870475093
435.47913212817576,0.0012592158404200098
447.24165724269716,0.01101666633629316
478.2414410268518,0.001979112461251818
554.4360469980687,0.004761262443569452
576.2661112172899,0.054217860679179206
622.3355015150984,0.0702557885236049
649.4791175918822,0.02868533935874756
664.0265758887527,0.16356530877786535
677.5416099282636,0.06849077733012451
682.1587820902623,0.11768835776315677
691.1536923708699,0.11614992435974737
725.427308222989,0.03439884198387285
792.9799897272252,0.13226848754253048
811.5116341537747,0.16467376285232202
825.6412683557444,0.038209951357474035
833.9871709468867,0.03156794682068467
835.8933887240981,0.012379935635349918
839.8235031920138,0.0054691476618301
844.8179671136104,0.006395643433104386
849.1215279332324,0.010292796853913395
879.8556301567021,0.10816522389696191
1177.0801954570395,0.3883161809799734
1207.1937573022237,0.5172580443667233
1226.6843772506597,0.4737758927381348
1262.3102240626042,0.04156725685107413
1287.0966242561462,0.029999056018509728
1313.4054822835449,0.08211440603763505
1378.3027601109643,0.05590476487391847
1386.0721827817963,0.03375069766652832
1415.3025945892757,0.014794226508847248
1452.7169164031704,0.03159672871373279
1468.8727546758814,0.006665353700880824
1505.4202507495997,0.07289170660112
1823.6757391832593,0.17794594865823654
1840.4006263762399,0.529480550312583
1852.6090204248696,0.5325409246479208
1868.484207620928,0.3279110280809961
1878.1853725464,0.364718850418001
1892.76999961075,0.22294009433301215
3492.546651631571,0.8194740960386231
3560.975126250872,0.8494529972613284
3616.1380075941483,0.6000664859768196
3780.5960796834947,0.13806883234089404
3781.89678688086,0.08719797341829359
3783.9031411125284,0.10909427096442328
