frequency_cm1,intensity
1.4037758869218342,0.0
3.710010253795717e-05,0.0
1.5743210472412927e-05,0.0
1.9135186873985225e-05,0.0
2.219074809510785,0.0
3.1315941296777963,0.0
34.492557641996264,0.005145442244209059
58.82398905498607,0.00680450588736997
69.5785926669045,0.012293364388364767
83.07651930125672,0.003526028621953132
104.45067710173055,0.0024149768131976894
110.56599303319194,0.002854057011872848
121.16432846238754,0.000201421429076044
129.66913224189187,0.0015563575992323584
149.60900513022943,0.0029675086326465274
203.72674342399506,0.007428401583839925
210.18536575335563,0.0007681409229630406
365.8126940515254,0.12772235231643211
579.7175687091425,0.08728436521192198
721.7445954405744,0.003919313668028096
728.0525822627599,0.007640048954961224
772.5977815159268,0.09634873693613431
779.6530159551106,0.11929029220575937
1054.377488140962,0.1197854697223989
1082.6979719554074,0.10355676030837817
1086.363081630362,0.00473309048563708
1111.3801312123421,0.000965082572948328
1170.8762534669745,0.0002024389060870898
1178.7648582667657,0.00022317604604289577
1377.445520143099,0.024146184101794137
1402.361214527208,0.031694176834235754
1468.5066903823856,0.006184590695163889
1486.939823508667,0.0030473050733452497
1496.9185698462375,0.006847825152535632
1503.430233594028,0.00681373651125029
1504.3003313232275,0.004247071853524305
1511.3265396267002,0.007691674439701023
2069.718200954806,0.0018895702509372295
3028.9331831697737,0.058507451254593584
3037.9632490393,0.03682370834409538
3079.344855431466,0.03921103746892491
3099.7176471374546,0.03280204692533851
3124.456523871175,0.0478097088502155
3147.0780053759477,0.014312129639447843
3386.795224667315,0.12172536951793125
3471.388728698276,0.007651555470633151
3776.847195867325,0.24750259896640497
3860.152970555076,0.06899242156436153
