compound,rmsc,reuc,rpcc,rscc
C100005,0.9935026524493489,0.9935341435212962,0.9964371423023882,0.9969418848436314
C100016,0.952714258826429,0.9543274654768749,0.9720145317610185,0.9822291919523864
C100027,0.9467395865641054,0.9487763975089026,0.9670518208617955,0.9851589023658628
C100061,0.9777257573281544,0.978091073837435,0.9864531052140302,0.9975813878239584
C1000868,0.9175326417861529,0.922303734723484,0.9499495493261806,0.9890039499120721
C1000879,0.8737464301113089,0.8845550335018354,0.9279690855294886,0.9759609559753989
C100107,0.9669901724058495,0.9677854881364913,0.9794233638738532,0.9950950008000246
C100118,0.9935582262417568,0.9935891823390848,0.9964498194245531,0.9974332642476561
C100141,0.9951369735953978,0.9951546387559285,0.9973009666137311,0.9960310984847489
C1001452,0.9517503554497702,0.9534286972681384,0.9727232239512567,0.9912416541666679
C1001532,0.9307466387473218,0.934146610871571,0.9566734678771208,0.9831010077315753
C100174,0.9900824508832888,0.9901556141991075,0.9940741423288106,0.9945400645715631
C100185,0.8628301228649612,0.8754827134940351,0.9210702582911977,0.9261820427576762
C100196,0.9896682236962818,0.9897475990754145,0.9938442642177195,0.9955903301161214
C1002273,0.9671539934655183,0.9679415398500538,0.9799928460266919,0.9875497557394759
C1002284,0.891917074795756,0.8999500578693775,0.9328668192441988,0.9868155967005249
C1002331,0.952593032735414,0.9542143630413525,0.972442146292311,0.9704038134019716
C10024905,0.9731765463029066,0.9737043527516073,0.9833095534773713,0.9979817459428245
C100254,0.9936775117661195,0.9937073349702998,0.9966023607206448,0.9940570560133577
C1002693,0.9311841723679786,0.934542486489793,0.9623532972937839,0.98385185487736
C100276,0.9617313474396406,0.9627956943321486,0.9761367829644116,0.9756016318259263
C1002842,0.9301718550854251,0.9336269211223308,0.9581508766263476,0.958743377311594
C100298,0.9949428781766294,0.9949619785196848,0.9969979153383525,0.9922366694683149
C1003049,0.962041807477854,0.9630892188859068,0.9792117842176008,0.9964010991255181
C1003107,0.9198354920509728,0.9243520370738902,0.9560966043495512,0.9930318799610441
C1003174,0.9006036058702606,0.9074432774567739,0.9411331789398052,0.9829677295818472
C10031820,0.9839852724531281,0.9841750904476886,0.9900748107551525,0.9962329818594826
C10031875,0.9641694656506564,0.9651043613714237,0.9792368720454839,0.9964666363394157
C1003196,0.8774504235829471,0.8876631049688961,0.9310590229973998,0.905964454538539
C1003298,0.8958101371347442,0.9032974390961404,0.9389423803998056,0.9658568691785074
C1003312,0.9786969535782595,0.9790313741170122,0.9878736843882003,0.993879401214164
C1003389,0.8911808763001288,0.8993190213105018,0.9349617604485937,0.9857593712516397
C1003641,0.8919805152312752,0.900004465431639,0.9400993240037915,0.968676130630011
C100367,0.8881648442399407,0.8967403177857065,0.9262347322669355,0.9935416989081063
C100378,0.8631899759110118,0.8757797157283883,0.9095760779169608,0.9831475736762959
C100390,0.9576599864451775,0.9589585594279137,0.9746567040869721,0.9969485336686815
C100403,0.9142831755978745,0.9194245049111917,0.9484827955958866,0.9703449885279802
C100414,0.9228247357729575,0.927020619565419,0.9537513441936228,0.9720948524113348
C1004246,0.8359957762456228,0.853720238503534,0.8944293894305672,0.9709410677690397
C100447,0.9797544773536275,0.9800567818743421,0.9888048680571521,0.9970369755761957
C10045655,0.9505710895543957,0.9523308021432823,0.9700855341880095,0.9866064662619949
C100458,0.9268632913273511,0.9306435905858682,0.9564883868846352,0.9901129014972643
C100469,0.8658943199163095,0.8780162028156049,0.917486630571176,0.9925540237879061
C100470,0.9650771691834799,0.9659659525766849,0.9790410310337065,0.9941652225624251
C100481,0.9628465383858457,0.9638506650274961,0.9766343256548845,0.9935106613151807
C100505,0.8993360817729555,0.906344385462994,0.9381966540723791,0.993908887096067
C100516,0.8570188278696114,0.87070563566057,0.9025148464428827,0.9780415580137948
C100527,0.9552920987766621,0.9567372112478661,0.9743446693909253,0.9960610048012732
C100538,0.9447595245384538,0.946947116693704,0.9662755048604453,0.9829630669544006
C100549,0.9708034124752809,0.9714275315007539,0.9807546480562634,0.996477087812005
C100550,0.8255174736017546,0.8454227681917618,0.8778051104445473,0.9772806978165501
C1005647,0.948010483770317,0.9499532325153354,0.967745624331261,0.9909492358919263
C1005932,0.9715863139122369,0.9721777884259734,0.9834298338202461,0.9974035342363806
C100607,0.8817705950090631,0.8913075538172793,0.9327359685938368,0.990824998210717
C10061026,0.9588205898454052,0.9600501012569839,0.9753807377450958,0.9966357325586144
C100618,0.9546255915139298,0.9561133118083439,0.9697922373974062,0.9827535758489162
C100641,0.7838825068607701,0.8134993975708836,0.8599469129138965,0.9819844178760406
C100663,0.9855667680105772,0.9857211482327601,0.9910040915631825,0.997480323884546
C100709,0.9777452372736541,0.9781099209144646,0.9863211931196929,0.9923106468510307
C100710,0.9650165641511885,0.9659083910581576,0.9782456616251946,0.9956844960424058
C1007267,0.8760186767997636,0.8864599004470022,0.9272091663602468,0.9577317953120413
C1007325,0.9462225458509347,0.9482982327179812,0.9653511162806205,0.9943847949182119
C100743,0.9324993192658535,0.9357338783106444,0.9589228648061255,0.9934296680702386
C100798,0.9618233541703115,0.9628826684105051,0.976254716437868,0.9874542811073841
C100801,0.9779409793718066,0.9782993336044078,0.985280238093172,0.9935992703473306
C100823,0.9775722691790895,0.9779425910805809,0.9848879421234921,0.9901114666985424
C100845,0.9817703680550992,0.9820158740787364,0.9881551919643895,0.997468719963937
C100867,0.8908273274342952,0.8990161968904424,0.9225888591183645,0.9767792684512527
C1008884,0.9598027090930964,0.960975205041192,0.975406531160988,0.9963813403845437
C1008953,0.8542240251205395,0.8684210251749888,0.9059462706252328,0.9681207514837932
C1009116,0.9385043162061886,0.9412018487343121,0.9595510720901853,0.9778309232661848
C1009149,0.9339680399035257,0.9370669914918434,0.9564067638798408,0.9956380267751651
C100925,0.9345309950728072,0.9375786977713749,0.9581092244145605,0.9928221447261871
C100970,0.8352102285843708,0.8530943669579262,0.9027033135884334,0.9956008216836344
C1009741,0.990616195986873,0.9906817251108166,0.9950987240513584,0.9830502434361422
C10099704,0.9677347573669578,0.9684950596427426,0.9806252494516822,0.996888097878079
C101053,0.9929688114101692,0.9930056735437109,0.996181565895442,0.9592994672995917
C10108562,0.9241585871591502,0.9282149622187298,0.9573673611549463,0.9865939221716309
C101086,0.9767597361135922,0.9771571119758363,0.9860002999374037,0.960540111224068
C101096724,0.9435234250638111,0.9458077500482698,0.9614727597122874,0.991814938319393
C101188,0.9418967770698602,0.9443114363224728,0.9634885781576411,0.9679837594949087
C101213,0.9634183112523813,0.9643922218047667,0.9772874124586526,0.9726989039846483
C10133343,0.9947026077768061,0.9947235620190256,0.9971098503633211,0.9985647188277892
C101371,0.9868792354914092,0.9870069537906643,0.9924971873045243,0.9963888327018694
C1013758,0.9712769322322296,0.9718812046746137,0.9819923088606352,0.997187532764485
C10138326,0.9426724324500282,0.9450245127724575,0.9651100258726671,0.9960845079209957
C10138597,0.9655198521096968,0.9663865577948005,0.9795819171316491,0.9949504074506109
C10141727,0.957460584256196,0.9587712059833978,0.9755042600283482,0.996901302785248
C10143609,0.9490584067691799,0.9509251992832299,0.9712688707986037,0.9512482829442563
C101439,0.9565162602079247,0.9578846708997311,0.9740528625389516,0.9948281923147397
C1014604,0.7752596309183056,0.8070872477268041,0.8671475023121334,0.9223843347633854
C1014706,0.9915755182572651,0.9916283759113611,0.9953792765367595,0.976684143431908
C1014819,0.98475938890618,0.9849314093656343,0.9913463270380223,0.9828114905306656
C101484,0.9662739343392422,0.9671036536867993,0.9791706223987617,0.9971475873535361
C101531,0.8812577729780993,0.8908738474244782,0.9172901970528036,0.9796198885061341
C101553,0.9817244842775485,0.9819712184152054,0.9897459488548817,0.9959065466017302
C1016053,0.9825373371078074,0.9827627617431394,0.9897841466056979,0.9967930725339653
C1016199,0.9912071674757941,0.9912647308980367,0.9951466602088712,0.9929666837413583
C1016586,0.9694330717542808,0.9701163871640848,0.980148900273767,0.9740341846697244
C10169558,0.9830624131858702,0.9832745769587732,0.9894421760824537,0.9969128589291956
C101702,0.9806794787481846,0.9809549995819707,0.9889375270188379,0.9801187246291873
C101724,0.8987131676632227,0.9058050358633898,0.9374978325551161,0.9490901498763238
C101779,0.8721003716098295,0.8831786778198458,0.9191989824352808,0.9755850390850561
C101815,0.9466712978154906,0.9487132231935828,0.9682371151764247,0.9879089766538872
C101837,0.8667936640136129,0.8787617143670542,0.9251486678528072,0.9692899492518173
C101848,0.9760521848886863,0.9764738807423748,0.986443234585457,0.9964940367232029
C101859,0.9057047423774299,0.9118849441400497,0.9378647228469693,0.9761855801042242
C101973,0.9716071280524226,0.9721977463681241,0.9832887699641092,0.9973738319543053
C10199505,0.9782909547405066,0.9786381279838969,0.9857372989852582,0.9917408127353465
C101995,0.9744258611434152,0.9749061374876126,0.984665917784977,0.9773560850791797
C10202752,0.9228292276207288,0.9270246378950376,0.9455584366781987,0.9777437776987536
C10203084,0.9791099726384425,0.9794316605882728,0.9876053055846885,0.99646596896503
C1020311,0.7996144110691742,0.8253707264218918,0.8589111341214613,0.9645157440025299
C10203288,0.9039710900408847,0.910371955805263,0.9438429543266112,0.9790691313303608
C10203302,0.9395483329906061,0.9421572257054146,0.965322990815901,0.972918271743908
C10203324,0.8915606157660299,0.8996444390532383,0.9367395043520357,0.9639927857241085
C10203335,0.9217911131162013,0.9260966242641883,0.9552225272135482,0.9697523789967051
C10203584,0.9706622648232106,0.9712923602979392,0.982046761694874,0.9965575440847433
C102045,0.9771892574850002,0.9775722154934298,0.9862110722350387,0.993030002619285
C102067,0.9371737740757339,0.9399863099983631,0.9620835131438367,0.975673207822482
C102082893,0.9671778953690057,0.96796431128843,0.9802844306912641,0.9835836054104913
C102114,0.9253536274590961,0.929286894492324,0.9533279094508269,0.9940442822202994
C102169,0.9795468496647373,0.9798553339247515,0.9872567829184108,0.9971156824736843
C102181,0.8912512559973395,0.899379320651729,0.9295867633546598,0.9938731685144679
C102192,0.9577143785679554,0.9590096742671517,0.972762382083611,0.9966361820339515
C102205,0.9741853938995212,0.9746746482548228,0.9838640617051271,0.9969499495440979
C102227,0.9725865731537424,0.9731375869668057,0.9815276492934012,0.9967829807915336
C1022464,0.9790111083696578,0.979335822009649,0.9874847663001644,0.995121555443223
C102250,0.9121450051945373,0.9175369667903,0.9505627842019346,0.9152899586197901
C102272,0.9497015832064017,0.9515224758844298,0.9666151794175823,0.9858235598521657
C10229104,0.9174211299298637,0.9222047142987313,0.9497070889690984,0.9843669208260152
C102294,0.9705914737515914,0.9712245771134143,0.9822030470603262,0.9823314261389673
C10230690,0.9587658998268128,0.9599986246282288,0.9743144599766276,0.9960616940967155
C10232936,0.9788304614311822,0.9791607396208698,0.9869919883760349,0.9963076833864996
C102454,0.9427618704425154,0.9451067853859244,0.9670028275333534,0.9630757687264839
C102465,0.9630642173160544,0.9640567876606139,0.9765470829078926,0.9964965111795513
C102476,0.9792366315238985,0.9795544634838288,0.9868021303917157,0.9984039183232676
C102487,0.962460894080551,0.9634856532459337,0.9767928504500536,0.9920272615504293
C102512,0.9719999242310174,0.9725744983180986,0.9811215607408206,0.9846562750241973
C102534,0.8781635393130843,0.8882632419229018,0.9255612814110764,0.9794670567740371
C10258545,0.9774572431562656,0.9778313380742868,0.9865495972071779,0.9931714511402133
C102625,0.9860811583982468,0.9862247916391346,0.9920039175540453,0.9769357338326587
C10264558,0.9443545205928563,0.9465735868777468,0.9684186924665702,0.9925801508768234
C10268696,0.9395161209040845,0.942127727459963,0.96264139121995,0.9666321182073296
C1026922,0.9930910660855279,0.9931266610921238,0.9960884012396042,0.9973059115281149
C102692,0.9101948938831421,0.9158202700136838,0.9479995269621883,0.9434799128178972
C102703333,0.9602218783544285,0.9613704387508482,0.9752521526447826,0.987478212530825
C102705,0.9193541134232684,0.9239233287757287,0.9475116642399893,0.9860656265843583
C102761,0.9935672228620677,0.9935980927832048,0.9963252348460667,0.9948032311637232
C102772,0.9097956609822937,0.9154693882186082,0.9415741748685816,0.9914909887595567
C102794,0.9092058892719311,0.9149513947829365,0.9419118220381064,0.9835247674213379
C102829,0.8951147346361096,0.9026982196017892,0.9397506673691959,0.9244920909952421
C1028337,0.9782106452519211,0.9785603688330003,0.9871892793496964,0.9971209763151414
C102852,0.950381041135558,0.9521540402214868,0.9710702051183233,0.995991161130257
C10289686,0.9042059762084459,0.9105767357320781,0.945270704293666,0.9683167817490903
C102976,0.9415798241747284,0.9440202800294378,0.9618190898992355,0.991151347283119
C103059,0.9104390844537893,0.9160349813016331,0.9368110283927367,0.9735907048350354
C103082,0.9313092897020668,0.934655735868345,0.9601075907199931,0.9762645796571846
C103093,0.954540215693461,0.9560334368745674,0.9724216960027693,0.9962036904566959
C103140121,0.9855501157779945,0.9857048503103936,0.9915396751094206,0.9902606125080421
C10315987,0.9184563614736949,0.9231245670465921,0.9514147616764097,0.9859684151301005
C103162,0.9594871043106418,0.9606777795253209,0.9753136821609928,0.9787265734166157
C103195,0.9540161458325457,0.9555433476357438,0.9701219147833269,0.9940582725383119
C103231,0.9694203397227675,0.9701042173918974,0.9816266576828713,0.9943946691363138
C103242,0.977506554733193,0.977879029863274,0.9861392648010833,0.9962408352184817
C103264,0.9730772893004337,0.9736089659934745,0.9840981729329382,0.9960710991667373
C103297,0.949325470710242,0.9511731378961175,0.9694956683284516,0.9711272067665243
C103300,0.9616744190286878,0.9627418856186376,0.9774678969727792,0.9921362835827774
C103322,0.9639588898324477,0.964904644754954,0.976267427339638,0.9866921564211645
C103333,0.9661828694785387,0.9670170137618719,0.9797797318857897,0.9961338829460549
C10334266,0.8823030820824329,0.8917582048943286,0.9333328557973213,0.9850819193627378
C103366,0.9648217923362152,0.9657234346632066,0.9796506994754149,0.9964749277448253
