compound,rmsc,reuc,rpcc,rscc
C100005,0.9567133015425496,0.9580695547855218,0.9752708319749108,0.9982066226321978
C100016,0.8775554530393547,0.8877514590047576,0.9256723854214304,0.9961468572137324
C100027,0.9225797241914123,0.9268014743769706,0.9516247629640299,0.9942641938840626
C100061,0.9804351710385165,0.9807176471127681,0.9880892914868757,0.9985243486729516
C1000868,0.984509018450575,0.9846867005128409,0.9907375842370547,0.9891936905203983
C1000879,0.983371328445966,0.9835758757445908,0.9909211598769585,0.9732063560196904
C100107,0.9668375295313718,0.9676401178599233,0.979272167247416,0.9950606907868235
C100118,0.939277598452585,0.9419093420586959,0.9651435393010305,0.9985101162865204
C100141,0.9403847191285784,0.9429236169591438,0.9656052629597947,0.9972502532163059
C1001452,0.9908503380676688,0.9909126499371316,0.9948810609536476,0.9924244873938934
C1001532,0.9594826119698708,0.9606735469255149,0.9748703098297236,0.9962166190086659
C100174,0.9443645267846398,0.9465828128710865,0.9661235005398916,0.9953155760909845
C100185,0.9610332293631265,0.9621361386001854,0.9782743303002818,0.9267479496317823
C100196,0.9614297334428596,0.9625106592297157,0.9765970352473486,0.9967781019512737
C1002273,0.9672150353969575,0.9679996963081677,0.9800293806471855,0.989261000716837
C1002284,0.9667420929287405,0.9675492446471696,0.9797642368223017,0.9963122871830767
C1002331,0.9828532568918523,0.9830706554492168,0.9901237081151512,0.9694663504288843
C10024905,0.981024144883747,0.9812899984770355,0.9882564398603948,0.9989170080043706
C100254,0.9413853595277857,0.9438417073555941,0.9678162612755133,0.994701369073024
C1002693,0.9962195814511486,0.9962302664555193,0.998005545535939,0.984853328834208
C100276,0.9445005183132874,0.9467082139141124,0.9651393676009472,0.9957801752710247
C1002842,0.9876083509853444,0.9877223377808305,0.9927023339056933,0.9809299183824732
C100298,0.9576718179488872,0.9589696777089377,0.9743844403383086,0.994215245476487
C1003049,0.9865943643853994,0.986727657444591,0.9927034920181124,0.9984567308322843
C1003107,0.9910062608983958,0.991066474876747,0.9951931122377667,0.9940342159587536
C1003174,0.9815431416223834,0.9817947590615183,0.9894492683017325,0.9842184515715148
C10031820,0.9811099732059109,0.9813734459041669,0.988186453848751,0.996063044396322
C10031875,0.9911286276344453,0.9911872201810566,0.9949163761781875,0.9977351651592347
C1003196,0.9895049466620766,0.989586839603163,0.9943473345081415,0.9025628971317889
C1003298,0.8961520874766138,0.9035922998131164,0.9392826570976467,0.9830463051403565
C1003312,0.9607296992485744,0.9618495819001657,0.9774502183201093,0.9948149656738736
C1003389,0.9898680690337006,0.9899444160499403,0.9941217008682823,0.9880804075592794
C1003641,0.9964515637557448,0.9964609794572884,0.9981107434625186,0.9687639634319304
C100367,0.9832179589083893,0.983426270456263,0.989216920376886,0.9972774741097331
C100378,0.9830125621540934,0.9832259678943699,0.9891598673888776,0.9974769707123443
C100390,0.9880011279072689,0.9881080378524429,0.9929601828743229,0.9978573512543901
C100403,0.9695224127376177,0.9702017891006578,0.9820419838191881,0.9708051632144437
C100414,0.993961917498791,0.9939891243827474,0.9964945425374527,0.9727507641455452
C1004246,0.92315367668064,0.9273149507193271,0.95165308290549,0.9898180173847091
C100447,0.9906790979292174,0.9907437548485974,0.9948154768622435,0.997412571332429
C10045655,0.9125637371390496,0.9179061791085883,0.94626579773804,0.9914802376991957
C100458,0.9858933937815099,0.9860409055197665,0.9923540365860235,0.9910474941234706
C100469,0.9253871680725708,0.9293170056114768,0.9548398495247852,0.9979299187571921
C100470,0.9872863040824306,0.987406260768747,0.9924862714573248,0.9950836115933535
C100481,0.981020228364459,0.98128619085427,0.9880975883991765,0.9940966250191574
C100505,0.9643312163673867,0.9652578120866363,0.9784801025989106,0.9953862598818061
C100516,0.9331385435072879,0.9363137452112362,0.9552213537602832,0.9919926446424374
C100527,0.9741286500018534,0.9746200347955929,0.9852779175028898,0.9969230827600444
C100538,0.9894374558438724,0.9895204008035089,0.9938914281504538,0.9799164256911782
C100549,0.9823123487387783,0.9825435767010947,0.9884112108607113,0.9975119941903576
C100550,0.8519261685892734,0.8665488230135784,0.897154432685563,0.9948205624755727
C1005647,0.9829129876748458,0.9831288848683509,0.9897098803701623,0.9912451564769975
C1005932,0.9000023497766736,0.9069217772659354,0.9405011797831839,0.9980409447862919
C100607,0.9954238323419605,0.9954394786420644,0.9974945435117785,0.9919965561458209
C10061026,0.9573490351410019,0.9586664205712836,0.9744086593943598,0.996404430189304
C100618,0.9796356685358256,0.9799415017060086,0.9864618529070368,0.9974247356451739
C100641,0.9588994615685542,0.9601243458964259,0.9747934286538645,0.9913380549165555
C100663,0.9927963361739407,0.9928350234136925,0.9955211784565222,0.9985857607936844
C100709,0.9895253878953435,0.9896069635202897,0.9936096720205694,0.9939525663936339
C100710,0.9913332776664078,0.9913892075771287,0.9946457605021628,0.9970303889544854
C1007267,0.9949596229279792,0.9949785972570909,0.997205314212157,0.9589583434351304
C1007325,0.9914175385593271,0.9914723900444088,0.9947830766496398,0.996409132349596
C100743,0.9848054712080319,0.9849764594757694,0.9909071758335352,0.9950522549272726
