mode_index,freq_from_hessian_cm1,freq_reference_cm1,abs_diff_cm1,omega2_raw
0,8.483299738563359,0.0,8.483299738563359,-0.0002646485184840352
1,6.133617954128409,0.0,6.133617954128409,-0.00013834812764532774
2,3.616684009984704,0.0,3.616684009984704,-4.810176088115594e-05
3,2.421036438091366,0.0,2.421036438091366,-2.1554725412203072e-05
4,1.080392332065563,0.0,1.080392332065563,4.2924261233637055e-06
5,2.441882532316165,0.0,2.441882532316165,2.1927513110438163e-05
6,7.6421488319316415,3.3603368227538986,4.281812009177743,0.00021476861955839802
7,18.921985889411545,18.379324178258784,0.5426617111527605,0.0013166588768918173
8,21.182959495952726,21.133447782544856,0.04951171340787042,0.0016501108294568747
9,28.02270632313608,27.994443766525336,0.028262556610744838,0.002887752668125919
10,32.243963331266876,32.21454032153015,0.029423009736724737,0.003823285063067499
11,54.06473383383519,54.0614898521162,0.003243981718988209,0.010748997984049396
12,62.64908417319262,62.64617538136282,0.002908791829796087,0.014433421559749651
13,85.16002243480011,85.15939692900287,0.000625505797245296,0.026669285295424186
14,92.59400002092421,92.5918872895789,0.002112731345306429,0.03152866155451298
15,106.60847773552453,106.60793656045178,0.0005411750727546405,0.04179490352748247
16,112.17626059450058,112.17456739837529,0.0016931961252879546,0.046274502706673534
17,124.52296076465771,124.52251368599052,0.0004470786671930682,0.05702151075172596
18,142.55138700659572,142.55102082945345,0.00036617714226849785,0.07472789305010995
19,146.03902983792847,146.03847170803743,0.0005581298910328769,0.07842918847969492
20,164.35175022117963,164.351170731731,0.0005794894486257363,0.0993318467021816
21,269.51494342541304,269.51487083549074,7.258992229708383e-05,0.26711946902489003
22,290.8843623174998,290.88428208914377,8.022835601195766e-05,0.3111577282831543
23,301.7669352215286,301.76686095121033,7.42703182936566e-05,0.3348753243171754
24,344.0209310647768,344.0208371376626,9.392711416467137e-05,0.43522073366850567
25,413.3552946331682,413.35520490357163,8.97295965955891e-05,0.628328635306156
26,423.4245045816331,423.4244278310673,7.675056576772477e-05,0.6593132732982777
27,433.8668905772463,433.86684987454976,4.070269653766445e-05,0.6922338966606569
28,440.6646306235411,440.6645902866285,4.03369126047437e-05,0.7140953919253794
29,454.52265918985404,454.52261989721353,3.929264050839265e-05,0.7597153836807674
30,562.8532183589755,562.8531747155843,4.364339122275851e-05,1.165011333564508
31,576.3450598643819,576.3450193970324,4.046734954954445e-05,1.2215324059910777
32,610.1071220891617,610.107075059364,4.702979776993743e-05,1.3688379350554651
33,646.1713001328626,646.1712378777967,6.22550659272747e-05,1.5354482102651474
34,657.5823751017448,657.5823105608454,6.454089941598795e-05,1.5901576096808385
35,664.985620983606,664.9855692986932,5.168491281892784e-05,1.6261640365537333
36,669.3276893482838,669.3276430756719,4.627261193945742e-05,1.6474696634923323
37,674.7240663224893,674.7240163070552,5.001543411253806e-05,1.6741418190848665
38,710.2986961780408,710.2986407764286,5.5401612257810484e-05,1.8553330369000465
39,820.6827988508742,820.6827457722952,5.307857895786583e-05,2.4767975232629067
40,826.7872532772008,826.7872011265624,5.2150638339298894e-05,2.513780701232262
41,829.8248964373516,829.8248376324021,5.880494950361026e-05,2.5322860570446895
42,833.0438823490979,833.043826514775,5.58343228931335e-05,2.551970217574158
43,845.425632144796,845.4255769279117,5.5216884334186034e-05,2.628395195926601
44,848.7721330645396,848.7720809611876,5.210335200445115e-05,2.6492446600028217
45,868.1272471119926,868.1271856770029,6.143498967503547e-05,2.7714472530622767
46,878.4110411865935,878.4109784808136,6.270577989653248e-05,2.8374970254596112
47,915.863065570333,915.8629966020552,6.896827778746228e-05,3.0846147692991552
48,1178.2618014809457,1178.2617288423744,7.26385712823685e-05,5.105325535574771
49,1185.1145617156546,1185.1144878113473,7.390430732812092e-05,5.164883283538302
50,1203.7827549016417,1203.7826810735507,7.382809098999132e-05,5.3288816839239255
51,1270.4522006264372,1270.452122570588,7.80558491442207e-05,5.935488974569671
52,1287.2291547896994,1287.2290753245788,7.946512050693855e-05,6.09328621303105
53,1301.5146288806698,1301.5145484210893,8.045958043112478e-05,6.229281409823083
54,1370.120477111277,1370.1203920406238,8.507065331286867e-05,6.903309696437408
55,1374.789022652651,1374.7889381114185,8.454123258161417e-05,6.950434491315257
56,1396.7733785036933,1396.773292182315,8.6321378375942e-05,7.174501671731431
57,1474.9952108959799,1474.9951205600587,9.033592118612432e-05,8.0005724684945
58,1483.2451171839944,1483.2450263319593,9.085203510039719e-05,8.090319958536007
59,1498.5452237549277,1498.5451317258126,9.202911519423651e-05,8.258088837414883
60,1779.6686470681948,1779.6685379352882,0.00010913290657299513,11.6471090510682
61,1800.5422905044281,1800.5421786023428,0.00011190208533662371,11.92192802797745
62,1817.5209469286021,1817.5208352684544,0.00011166014769514732,12.147829632891023
63,1859.459258973289,1859.4591456250303,0.00011334825876474497,12.714906696218454
64,1866.4658128105784,1866.465697639231,0.00011517134748828539,12.810908285632976
65,1876.406564813399,1876.4064494381903,0.00011537520867932471,12.94773285858284
66,3319.246072083636,3319.245870358908,0.00020172472795820795,40.515270508745566
67,3364.741032049658,3364.7408272892367,0.0002047604211838916,41.633520062236684
68,3410.389231089445,3410.389023708086,0.00020738135890496778,42.770836040288415
69,3776.840272169417,3776.8400425149434,0.00022965447351452895,52.456230561078534
70,3795.9243009887596,3795.9240700453206,0.00023094343896445935,52.98768294814604
71,3797.954150205043,3797.953919343314,0.00023086172905095736,53.044367832209616
