mode_index,freq_from_hessian_cm1,freq_reference_cm1,abs_diff_cm1,omega2_raw
0,12.602646444020671,0.0,12.602646444020671,-0.0005840679133760267
1,11.10341700067413,0.0,11.10341700067413,-0.00045337038099129876
2,6.216047686684646,0.0,6.216047686684646,-0.00014209163709038314
3,2.117531915342465,0.0,2.117531915342465,-1.6489207088501255e-05
4,0.5327986123572261,0.0,0.5327986123572261,-1.0439171033859279e-06
5,1.904459118833801,0.0,1.904459118833801,1.333776778588638e-05
6,3.083707759230686,-12.07831920417176,15.162026963402447,3.4969246144201596e-05
7,6.110307021879727,-7.783311129672364,13.89361815155209,0.0001372985365322207
8,28.7205225135654,28.645631949509493,0.07489056405590588,0.0030333639177975084
9,32.51347471504296,32.45108511244539,0.06238960259756965,0.003887466083168105
10,38.880197490853945,38.86400284843759,0.016194642416351712,0.00555900119523265
11,63.637380073663905,63.61910554503672,0.018274528627188147,0.01489239086388869
12,79.81698681028901,79.8134241710998,0.003562639189212291,0.02342774563885951
13,81.2981143373918,81.29595351652836,0.002160820863437607,0.024305288918527748
14,93.02930183667706,93.02153025503618,0.007771581640881209,0.03182580271505733
15,97.2616907542439,97.25805572283194,0.003635031411960199,0.03478752029309068
16,105.10732198370209,105.10670054609551,0.000621437606582731,0.04062616094692825
17,108.20818212808574,108.20741160752253,0.0007705205632078105,0.04305861386975296
18,127.20453568714456,127.20419635732705,0.00033932981750695035,0.05950384600504567
19,154.14708910695128,154.14699820242254,9.090452874715993e-05,0.08737968985322082
20,176.79272457895223,176.79254801345957,0.00017656549266575894,0.11493931924890798
21,433.46234826839674,433.4623107752232,3.749317352230719e-05,0.6909436053308776
22,442.1086284541471,442.10857067354425,5.7780602844559326e-05,0.7187830459710755
23,460.77204162533985,460.7720069511996,3.467414023816673e-05,0.7807501597673615
24,554.4462265565234,554.4461610301701,6.552635329626355e-05,1.1304691291541578
25,598.7247822738474,598.7246905445247,9.17293226621041e-05,1.3182394744967008
26,600.43735225775,600.4372851842742,6.707347586143442e-05,1.3257915457237073
27,606.1301519787244,606.1301108992968,4.107942754671967e-05,1.3510506166614529
28,617.828760520692,617.8287161584018,4.4362290168464824e-05,1.4037057710976237
29,632.5541519634073,632.5541086640599,4.329934745328501e-05,1.4714152889657912
30,677.0791011744672,677.0790568960647,4.427840246989945e-05,1.6858489544848627
31,889.7290027078011,889.728948383004,5.4324797133631364e-05,2.9110880274107327
32,897.4889686263698,897.4889120945447,5.653182506648591e-05,2.9620888498533637
33,900.1916365456979,900.1915786696076,5.787609029539453e-05,2.9799555793596135
34,906.1040175108965,906.1039573038319,6.020706462095404e-05,3.0192283092009315
35,913.7808424248299,913.7807854627114,5.696211849226529e-05,3.070604912810286
36,1017.667201910609,1017.6671384030273,6.350758178541582e-05,3.8084775415371754
37,1021.0060385337202,1021.0059744291381,6.410458217942505e-05,3.8335087970780894
38,1037.6875596377176,1037.6874928294817,6.680823594251706e-05,3.9597982861338816
39,1068.6025782868226,1068.602507028747,7.125807564989373e-05,4.199255293210737
40,1077.7383931699862,1077.7383102446454,8.29253408483055e-05,4.271363691651291
41,1078.8003209954913,1078.800241568918,7.94265733929933e-05,4.279785243031049
42,1237.2567445584193,1237.256667908031,7.665038833692961e-05,5.629366220556819
43,1287.7680392318034,1287.767953984233,8.52475704959943e-05,6.098389056524212
44,1307.7628492196966,1307.7627682363247,8.098337184492266e-05,6.289235172551636
45,1362.0262670162556,1362.0261839959112,8.302034439111594e-05,6.821985770262376
46,1379.434836666319,1379.4347516435105,8.50228084345872e-05,6.997488962688586
47,1391.5759599124394,1391.5758743070903,8.560534911339346e-05,7.121208112968172
48,1427.621375709364,1427.6212886757746,8.703358935235883e-05,7.494901453797679
49,1444.3890575366243,1444.3889655962555,9.194036874760059e-05,7.671993428499523
50,1454.264573794206,1454.2644851356015,8.865860445439466e-05,7.777261332209902
51,1467.0728767258834,1467.0727872479915,8.947789183366694e-05,7.914859661191239
52,1469.1478028168835,1469.1477131414824,8.967540111370909e-05,7.937263950271333
53,1474.682058561508,1474.6819679305902,9.063091783900745e-05,7.997175668328765
54,1475.3270604452912,1475.3269701641718,9.028111935549532e-05,8.004172866668428
55,1482.3369246487482,1482.3368335561663,9.10925818971009e-05,8.080415568968624
56,1487.3494421819782,1487.3493497283068,9.245367141375027e-05,8.135155763053408
57,1758.8835421313086,1758.883434558637,0.00010757267159533512,11.376639942491375
58,1804.9213741897343,1804.9212630493803,0.00011114035396531108,11.979988987776775
59,1817.2674778794317,1817.2673665019595,0.00011137747219436278,12.144441628886746
60,3079.316848917953,3079.3166617644347,0.00018715351825449034,34.869731198316174
61,3083.906346768753,3083.9061592666767,0.00018750207618722925,34.97375025461018
62,3084.3878331487745,3084.3876455407903,0.0001876079841167666,34.98467192152744
63,3146.968951439545,3146.968760201821,0.00019123772381135495,36.41872683048952
64,3148.173529602105,3148.173338179254,0.00019142285100315348,36.446612456132705
65,3149.272143336446,3149.271951919472,0.00019141697384839063,36.472054341797616
66,3191.478367881674,3191.4781739524597,0.00019392921421967912,37.456194635364135
67,3194.464124067068,3194.4639299663136,0.00019410075447012787,37.52631096705363
68,3204.5209002535066,3204.5207051587613,0.00019509474532242166,37.76296271779794
69,3413.2340307598174,3413.2338231333806,0.00020762643680427573,42.84222097603353
70,3452.586980282532,3452.586770243532,0.00021003899973948137,43.83581645973454
71,3791.603116631611,3791.6028862028325,0.0002304287786500936,52.86711193462882
