mode_index,freq_from_hessian_cm1,freq_reference_cm1,abs_diff_cm1,omega2_raw
0,18.744839300108325,0.0,18.744839300108325,-0.0012921213010757366
1,11.257430119325019,0.0,11.257430119325019,-0.000466034815730544
2,7.136538012933507,0.0,7.136538012933507,-0.00018729018116882856
3,3.5233137037974394,0.0,3.5233137037974394,-4.565017733101783e-05
4,0.35937488697871184,0.0,0.35937488697871184,4.749362226628921e-07
5,0.9822259493552454,0.0,0.9822259493552454,3.5478287604752442e-06
6,1.9352934279412382,-17.891343851876595,19.826637279817835,1.3773156634853833e-05
7,22.382467785850253,22.298756589932992,0.08371119591726028,0.0018422806013157836
8,38.03314577930578,37.999482871881156,0.033662907424620414,0.00531942070075501
9,42.363561095313756,42.35358260169892,0.009978493614838158,0.0065997086362681095
10,49.260925985239695,49.25456121626864,0.006364768971053536,0.008923700489846228
11,61.11991174399442,61.114391736952214,0.005520007042207453,0.013737423274258299
12,69.47932512921827,69.47460483397369,0.004720295244581507,0.017752152730265924
13,80.91470359752549,80.90448020968041,0.010223387845073262,0.024076576742618226
14,90.09019368352752,90.07316982580109,0.01702385772642856,0.029846601296050705
15,91.43124518564991,91.42716587208409,0.004079313565824805,0.03074178718006867
16,94.09156761855435,94.08622521858086,0.005342399973486067,0.03255676549185158
17,106.6714876091348,106.66276553862244,0.008722070512362734,0.04184432304634618
18,120.42881596420433,120.42786284961501,0.0009531145893220128,0.05333357254666416
19,136.84248130533746,136.8417975534345,0.0006837519029545547,0.06886233168012217
20,142.49895629704037,142.49827612141613,0.0006801756242396095,0.0746729329966542
21,171.71891208163927,171.7185902316562,0.0003218499830666133,0.10843665186132115
22,198.48166553563235,198.4814821106924,0.00018342493993372955,0.14487072520309854
23,206.2640073815641,206.26371846061994,0.00028892094417187764,0.1564540267124386
24,361.42258266998624,361.4221379936373,0.00044467634893408103,0.4803639561250957
25,365.95190586407756,365.95174244241304,0.00016342166452432139,0.49247917372968947
26,367.5936332522799,367.59351510484396,0.00011814743595550681,0.4969077891375015
27,386.56142994992274,386.5613918094303,3.814049244965645e-05,0.5495116209025643
28,390.436464796746,390.43643307281195,3.172393405748153e-05,0.56058385596744
29,409.21866576168514,409.21862187566217,4.3886022979222616e-05,0.6158156377728162
30,446.47969980773127,446.479661593463,3.821426827244068e-05,0.7330663389105702
31,463.88961785066,463.8895769663313,4.088432871185432e-05,0.7913509874246446
32,472.16566603927623,472.1656096818056,5.6357470612056204e-05,0.8198391443406834
33,490.78403723117975,490.78398792425406,4.930692568905215e-05,0.8857694563670564
34,500.4897369897919,500.48953051793023,0.000206471861645241,0.9211496586618599
35,519.5289023775027,519.5288335637966,6.881370609335136e-05,0.9925657138431574
36,520.6634383434447,520.663346170919,9.217252568305412e-05,0.996905534298929
37,584.9079904042147,584.907911021579,7.938263570395065e-05,1.2580993891581707
38,616.4879854355056,616.4879308231148,5.4612390840702574e-05,1.3976199049656297
39,620.0317392051132,620.0316419572415,9.724787173581717e-05,1.4137339446790729
40,677.912784615863,677.9127279417442,5.6674118809496576e-05,1.690003061813036
41,684.7122381339166,684.7121642611726,7.387274399661692e-05,1.7240744800832475
42,685.3283850867564,685.3283389515592,4.613519718077441e-05,1.727178736536324
43,720.4805339126026,720.4804669901471,6.692245551676024e-05,1.9089051332838634
44,842.5374637562253,842.537407462624,5.62936013466242e-05,2.610467466023337
45,862.5819705675112,862.5819127337287,5.78337825345443e-05,2.73615436822108
46,869.1859338429783,869.185878925,5.491797833201417e-05,2.778210970053479
47,877.4698122829925,877.4697576135658,5.4669426731379644e-05,2.8314194530571926
48,943.7160184497329,943.715946396445,7.205328790860221e-05,3.2750844001492987
49,953.4287983115304,953.42873854561,5.976592035494832e-05,3.3428460344905377
50,957.0305131534028,957.0304534822849,5.9671117924153805e-05,3.368149905267669
51,978.8884023127375,978.8883416033656,6.070937195090664e-05,3.523759089336002
52,988.9896074660696,988.9895420593821,6.540668755405932e-05,3.596858050862981
53,994.1778569897123,994.1777935472104,6.344250186884892e-05,3.634695346355299
54,1135.9641762800409,1135.964100162389,7.611765181536612e-05,4.745359444615603
55,1139.1262778093856,1139.126207582671,7.022671456979879e-05,4.771814843946088
56,1145.7482104054661,1145.748135798437,7.46070290915668e-05,4.827454821651556
57,1226.1523474583541,1226.1522693185377,7.813981642357248e-05,5.5287723851841495
58,1238.8938815508343,1238.8937850410987,9.65097356129263e-05,5.64427362123072
59,1241.3510661804999,1241.350988281448,7.78990518028877e-05,5.666685187377075
60,1293.5069299471709,1293.5068482416154,8.170555543074443e-05,6.152864662204652
61,1296.7816827486454,1296.7815994798455,8.32687999263726e-05,6.184058335665332
62,1304.795727151545,1304.7956475119886,7.963955636114406e-05,6.260728843550568
63,1418.8746162143173,1418.8745234974892,9.271682802136638e-05,7.403343178184676
64,1439.7603048112812,1439.7602160164217,8.879485949364607e-05,7.622900202500739
65,1446.3985029611895,1446.3984142405156,8.872067382981186e-05,7.693354952607499
66,1446.9847018157423,1446.984607543229,9.427251325178077e-05,7.699592168324525
67,1452.755368838551,1452.7552796763612,8.916218985177693e-05,7.761127554215586
68,1460.31734376687,1460.3172543393814,8.942748854678939e-05,7.842135272765419
69,1646.6579634520735,1646.6578630780552,0.00010037401830231829,9.971181935434029
70,1649.9200506308248,1649.9199487821668,0.00010184865800511034,10.010727589602862
71,1654.0061213710526,1654.0060200687287,0.00010130232385563431,10.06037265169754
72,1743.9487039107166,1743.948597125033,0.00010678568355615425,11.184260038128453
