mode_index,freq_from_hessian_cm1,freq_reference_cm1,abs_diff_cm1,omega2_raw
0,2.6794663795996794,0.0,2.6794663795996794,-2.6401978143523372e-05
1,2.4155374786538766,0.0,2.4155374786538766,-2.1456921058289408e-05
2,1.4386958262122413,0.0,1.4386958262122413,-7.611632473521008e-06
3,0.21665713589707095,0.0,0.21665713589707095,-1.7261790375144828e-07
4,1.245243502919538,0.0,1.245243502919538,5.702278334253554e-06
5,4.2936349393054725,0.0,4.2936349393054725,6.77938152691596e-05
6,9.681713368179683,8.577851597742653,1.10386177043703,0.000344702382308305
7,12.784404894149965,11.227864685561164,1.5565402085888014,0.0006010365408344865
8,14.225310260223662,14.104557910282074,0.12075234994158812,0.0007441548859313864
9,20.666902397557823,20.64376443928181,0.023137958276013393,0.0015706905102528192
10,23.551222822433836,22.977626043953453,0.5735967784803826,0.0020397022067037383
11,30.147280975025662,30.13012486941665,0.017156105609011263,0.0033422285149474233
12,45.960514452090116,45.95442238248535,0.006092069604768824,0.007768006949431044
13,48.580542164902766,48.57522610386495,0.005316061037817121,0.008678897464177248
14,50.17488089896691,50.17368259716632,0.0011983018005921053,0.009257901237584612
15,62.65499563836862,62.65369408634051,0.001301552028110109,0.01443614551638847
16,62.992375435694115,62.98927450794926,0.0031009277448532657,0.014592033386082653
17,79.65909005102023,79.65782777589295,0.0012622751272743926,0.023335146147146574
18,247.87862426277084,247.87831156019183,0.000312702579009283,0.22595294032915078
19,251.83477793718978,251.83424297326508,0.0005349639247071991,0.23322293334035532
20,257.36473286053473,257.364610742978,0.00012211755671387436,0.24357791685667773
21,532.9545755902277,532.9545184100701,5.7180157568836876e-05,1.0445283531613143
22,533.6500920646644,533.6500561381223,3.592654206840962e-05,1.0472563932263463
23,535.9914788459856,535.9914361202939,4.272569174190721e-05,1.0564662161092209
24,581.9939174948573,581.9938787780535,3.871680382872e-05,1.2455946508831732
25,582.3969314863941,582.396893779499,3.770689511384262e-05,1.2473203248619054
26,583.4061047930662,583.406063217642,4.157542423399718e-05,1.2516467658024555
27,738.0429957702275,738.0429457249404,5.004528713925538e-05,2.0031024814500475
28,747.1550784412123,747.1550271738386,5.126737369209877e-05,2.052869528408273
29,749.4925751811667,749.4925234662161,5.171495058675646e-05,2.0657345472297197
30,751.7986749545781,751.7986257179633,4.9236614813708e-05,2.0784661444134525
31,753.2064320297607,753.206382446246,4.9583514623918745e-05,2.0862573656266132
32,755.422741294885,755.4226939352337,4.735965126201336e-05,2.0985530500053335
33,797.336289740325,797.3362371385879,5.260173713850236e-05,2.337883709187814
34,798.2169281046993,798.2168754283332,5.267636606731685e-05,2.3430508314570866
35,800.8322569722642,800.8322029110905,5.406117372785957e-05,2.3584298270619595
36,872.1679857645435,872.1679323846171,5.337992638487776e-05,2.797306956227801
37,884.5741914317615,884.5741344621595,5.696960204204515e-05,2.8774538781496943
38,884.9883064254327,884.9882510247122,5.5400720498255396e-05,2.8801486791741238
39,905.1531042126034,905.153047628788,5.658381530793122e-05,3.0128945598912846
40,908.7066752357455,908.7066189905751,5.624517041269428e-05,3.0365978457254146
41,909.6477934816186,909.6477368102745,5.6671344054848305e-05,3.042890916042632
42,925.6241772360808,925.6241200953853,5.714069550322165e-05,3.150715740205441
43,931.1459828218422,931.1459247286372,5.8093204984288604e-05,3.188419017542889
44,935.6257216438981,935.6256619577058,5.968619234408834e-05,3.2191717526117967
45,1055.3013468322542,1055.301280844438,6.598781624234107e-05,4.095367011994366
46,1059.1975100593957,1059.1974416119524,6.84474432546267e-05,4.125662952599759
47,1066.2844310346952,1066.2843639954817,6.703921349071607e-05,4.181055948246442
48,1110.6474324687347,1110.6473601329906,7.233574410747678e-05,4.536200862818096
49,1114.7716296747476,1114.771554682962,7.49917855955573e-05,4.569952206737211
50,1120.5377874643996,1120.5377185891589,6.887524068588391e-05,4.617350642925001
51,1120.778495959249,1120.7784275992856,6.835996350673668e-05,4.619334609753216
52,1125.6362205738014,1125.6361507647318,6.98090696005238e-05,4.65946401003467
53,1130.05504095275,1130.0549699883686,7.096438139342354e-05,4.696118387532601
54,1181.98757991227,1181.9875073815047,7.253076523738855e-05,5.1376636549306465
55,1193.4675023559516,1193.4674284061673,7.394978433694632e-05,5.237946262879143
56,1200.5632670508799,1200.5631931125374,7.393834243885067e-05,5.300415870212119
57,1364.8551620381286,1364.855078359711,8.367841769540973e-05,6.850353392085636
58,1369.8274694469033,1369.8273830286391,8.641826411803777e-05,6.900357392024319
59,1379.2320114657252,1379.2319266339075,8.483181773044635e-05,6.995431362396324
60,1706.0185786643801,1706.0184747119145,0.0001039524656789581,10.703045104754924
61,1708.0695638115883,1708.0694596326991,0.00010417888915981166,10.728795096103408
62,1708.6086844375004,1708.608579801733,0.00010463576745678438,10.73556885716628
63,1903.0015695814293,1903.0014536606898,0.0001159207395176054,13.31735987684538
64,1917.7363221573617,1917.736205129202,0.00011702815959324653,13.524388281749287
65,1921.505141507263,1921.5050237213472,0.00011778591579059139,13.577597954902972
66,3319.6403166538075,3319.640114870301,0.00020178350632704678,40.524895510119386
67,3331.098491052005,3331.098288599052,0.00020245295308995992,40.805132308911055
68,3335.4230989701477,3335.4228962465045,0.0002027236432695645,40.91115183827991
69,3344.1760125290302,3344.1758093474577,0.0002031815724876651,41.12615402683684
70,3355.7646002338265,3355.7643962914044,0.00020394242210386437,41.411677164864784
71,3359.708243999242,3359.7080398536323,0.00020414560958670336,41.509067109249294
