mode_index,freq_from_hessian_cm1,freq_reference_cm1,abs_diff_cm1,omega2_raw
0,10.986331325706354,0.0,10.986331325706354,-0.00044385920156367505
1,6.558141868657687,0.0,6.558141868657687,-0.0001581617484927764
2,1.80080216051704,0.0,1.80080216051704,-1.192536963018751e-05
3,0.8175500721380518,0.0,0.8175500721380518,2.4579246514982133e-06
4,2.806480382484542,0.0,2.806480382484542,2.8964355187022226e-05
5,4.832041606954271,0.0,4.832041606954271,8.586203418699647e-05
6,177.157121607419,177.15458682534535,0.002534782073638553,0.1154136228234174
7,183.58067296486288,183.57934165324713,0.0013313116157576133,0.12393493919087412
8,189.82774858804734,189.82632274770117,0.0014258403461724356,0.13251322900561993
9,201.16993524506586,201.16937803317228,0.000557211893578824,0.14882160883552015
10,220.32964303256455,220.32936704102417,0.0002759915403771629,0.17851951758910942
11,244.72914998012342,244.72663357661602,0.0025164035073999003,0.2202476313285908
12,335.76822878311606,335.76794290284545,0.0002858802706100505,0.4145902098085054
13,350.3223237309537,350.3209507411718,0.0013729897818848258,0.45131053223256146
14,437.05757749432934,437.05714548889574,0.0004320054335948953,0.7024528055360049
15,568.0634628762833,568.0633570350976,0.00010584118570022838,1.186679819088621
16,652.1399974710779,652.1398786420323,0.00011882904561844043,1.5639451508123148
17,861.5348043563926,861.5346946581092,0.00010969828338147636,2.72951507054782
18,1639.79526359649,1639.7951616809235,0.00010191556657446199,9.888242265282994
19,1643.3616402201046,1643.3615299892704,0.00011023083425243385,9.93130074439094
20,1663.8784059084908,1663.8782978337074,0.00010807478338392684,10.180825971517216
21,3611.452392838876,3611.4521728844597,0.00021995441647959524,47.962700909367975
22,3668.8009094219397,3668.8006858452836,0.00022357665602612542,49.49805489794823
23,3677.1369264558793,3677.136702675867,0.00022378001222023158,49.723243126832024
24,3917.2518628099847,3917.251622849073,0.0002399609115855128,56.429062418415775
25,3921.3640657362503,3921.363825810466,0.00023992578417164623,56.547599373305495
26,3922.617405294156,3922.617165607068,0.00023968708819666062,56.58375244056382
