mode_index,freq_from_hessian_cm1,freq_reference_cm1,abs_diff_cm1,omega2_raw
0,10.962168081276047,0.0,10.962168081276047,-0.00044190890828761046
1,5.925551454069107,0.0,5.925551454069107,-0.00012912115143287164
2,0.9824847609515686,0.0,0.9824847609515686,-3.549698676859872e-06
3,0.5071006437792288,0.0,0.5071006437792288,-9.456450786182996e-07
4,0.5222043256454472,0.0,0.5222043256454472,1.0028148876899965e-06
5,1.7521547062594205,0.0,1.7521547062594205,1.1289760837405224e-05
6,14.406135939576872,11.238832452648557,3.167303486928315,0.0007631938464601383
7,19.284253440851863,18.50333346019742,0.780919980654442,0.0013675572112677927
8,35.37232217438134,35.30091135281353,0.07141082156780953,0.004601156304828043
9,69.48871403138551,69.48397507153027,0.004738959855245639,0.017756950833483016
10,72.87269665009713,72.847013342921,0.02568330717612355,0.019528528715236693
11,77.31863399759293,77.31835039242141,0.00028360517151782005,0.021984074556980107
12,109.77840169743853,109.7764032592648,0.0019984381737288004,0.044317336365433474
13,111.46171334364057,111.46075067226712,0.0009626713734434134,0.04568685594847446
14,111.96838389280346,111.96830398842533,7.990437812566142e-05,0.04610315668436032
15,112.08706667763535,112.08703214751209,3.4530123258491585e-05,0.04620094412612011
16,135.1862986126574,135.18627468328128,2.392937611261914e-05,0.06720555894669551
17,147.04533801920635,147.04359288775404,0.0017451314523100336,0.0795137732496949
18,633.6815595021814,633.681509975963,4.952621839038329e-05,1.4766649992320546
19,634.0337941924195,634.0337501693845,4.4023035002282995e-05,1.478307076991141
20,634.9997405083842,634.9996710986494,6.940973480595858e-05,1.4828148904100056
21,671.3218021020089,671.3217420100646,6.0091944305895595e-05,1.6573008243437046
22,677.4373265607309,677.4372634785532,6.308217768946633e-05,1.6876333062677478
23,677.6145741595926,677.6145183388211,5.5820771535763924e-05,1.6885165409885234
24,772.9281325761857,772.9280809468755,5.162931017821393e-05,2.196939374175708
25,773.3330629748835,773.3329789675325,8.400735100622114e-05,2.1992418924256296
26,774.3688416573219,774.3687906452168,5.101210513203114e-05,2.2051370324948643
