mode_index,freq_from_hessian_cm1,freq_reference_cm1,abs_diff_cm1,omega2_raw
0,5.280133272921585,0.0,5.280133272921585,-0.00010252496078390603
1,4.317454140716916,0.0,4.317454140716916,-6.854808229408486e-05
2,1.3133302333693821,0.0,1.3133302333693821,-6.342897990649586e-06
3,1.2187671498356585,0.0,1.2187671498356585,5.462372622370681e-06
4,1.7802289909894085,0.0,1.7802289909894085,1.16544445898626e-05
5,6.634930622282076,0.0,6.634930622282076,0.00016188723856284745
6,19.414080658253674,19.27439410488972,0.13968655336395486,0.0013860327819338952
7,44.980147355049205,44.95453903001801,0.025608325031193147,0.007440148273673287
8,52.06363393568034,52.049047639981936,0.014586295698407525,0.009968017650509328
9,78.79711140149895,78.79225042168638,0.004860979812576716,0.022832866486121695
10,88.30500016894653,88.29927172542834,0.005728443518194126,0.028675462701649893
11,100.41885970052611,100.41582495856369,0.0030347419624234817,0.0370826202620899
12,104.83525115153867,104.8338764049949,0.0013747465437745632,0.040416111112441144
13,115.02246544388265,115.0215161364369,0.0009493074457509465,0.04865250291888439
14,133.04361387418433,133.04289794704914,0.0007159271351895313,0.06509204398224554
15,183.60707376939385,183.60668783412564,0.0003859352682127337,0.1239705880129834
16,203.6461234269014,203.64592360349124,0.0001998234101563412,0.1525078285854997
17,516.9763599163124,516.9761926644239,0.00016725188845612138,0.9828363525817835
18,701.807232252601,701.8071761718039,5.6080797094182344e-05,1.8112380022545786
19,711.5938855514312,711.5938330846388,5.246679234005569e-05,1.8621053948403805
20,727.8149210156621,727.8148704767706,5.0538891514406714e-05,1.9479677055948328
21,830.0653442380103,830.0652815610106,6.267699973250274e-05,2.533753766268052
22,848.2542604986163,848.2541975567748,6.29418415201144e-05,2.6460128088923525
23,1066.0615228352056,1066.0614577416586,6.509354693662317e-05,4.179308020190455
24,1091.7043133177147,1091.7042460860048,6.723170986333571e-05,4.382782262285221
25,1098.0431688228414,1098.0430996041475,6.921869385223545e-05,4.433826265889749
26,1128.2321795297078,1128.2321096995026,6.983020512052462e-05,4.680980242074511
27,1175.8752813512199,1175.8752093202365,7.20309833468491e-05,5.084665232252379
28,1178.8973550730714,1178.8972811002868,7.397278454845946e-05,5.110834639028071
29,1393.326754158879,1393.3266684021546,8.575672450206184e-05,7.1391383067016605
30,1433.8681856815142,1433.8680962228975,8.94586166850786e-05,7.560635490626734
31,1475.890264193535,1475.8901739011885,9.029234638546768e-05,8.010285193538985
32,1477.4264249187127,1477.426334868422,9.005029073705373e-05,8.026968668730419
33,1494.7075513699776,1494.707459636423,9.173355465463828e-05,8.215846189466086
34,1495.860824369758,1495.8607322807482,9.208900974044809e-05,8.228529297855284
35,1508.1417656839837,1508.141673864531,9.181945279124193e-05,8.364195541944225
36,1510.8964960845378,1510.8964041215795,9.196295832225587e-05,8.394779068485969
37,2075.5790941571468,2075.578967861872,0.00012629527464014245,15.842306756416962
38,3026.0825381039303,3026.0823540910865,0.00018401284387437045,33.67451751189618
39,3043.627833921289,3043.627648962322,0.00018495896711101523,34.06614079705155
40,3075.507144180595,3075.506956595248,0.00018758534679363947,34.783503498928475
41,3102.5039566342275,3102.503767578145,0.00018905608249042416,35.3968431146432
42,3133.1193081103534,3133.119117458453,0.00019065190053879633,36.09887843285107
43,3149.930939119105,3149.9307474565912,0.00019166251377100707,36.4873151053394
44,3354.187187831522,3354.1869835307693,0.00020430075255717384,41.372754327306126
45,3496.9871543040135,3496.9869417028394,0.0002126011740983813,44.97052077721419
46,3671.1381099333435,3671.1378867727103,0.00022316063314065104,49.56114021170478
47,3800.620915251734,3800.6206842287843,0.00023102294971977244,53.11888507123828
