frequency_cm1,intensity
8.824822074900293,0.00025852420188237317
5.63309820912524,0.0002428907000432706
1.2761274043390287,0.0
0.7188839417384083,0.0
4.1303945599809175,0.0
5.64226040778553,0.000448692374035065
17.88818918919865,0.0008973494910880713
25.60689685517964,0.0024738933600066426
37.278789578035635,0.0004573575982059948
41.95645364746324,0.00878997930209628
44.8786911736375,0.004274362621364516
59.0671890952185,0.002847011159957464
62.38842782809224,0.001843015073661009
64.49714581358737,0.0032338658394948762
75.36438501744942,0.001733933910787166
81.55766627962032,0.0005424491705906811
106.23138986499721,0.0018674370554281649
113.32548425617105,0.004246267379228432
115.23109422701593,0.0041885371307617
131.75046294825307,0.015778824724450576
137.67112975347,0.017355369904771694
486.6232723902288,0.004420487967382839
488.65739831581885,0.001402193561581721
490.25729610781866,0.003169219100610268
626.1808167830638,0.0038479447965157195
627.3267684556859,0.0027109096749924483
636.3034520022726,0.002985164468738022
677.6083347460763,0.007789126490262428
682.0249844472238,0.03572186085182036
682.7950926786967,0.013197454200271675
957.796232080287,0.004982020218090715
958.4446257499841,0.01276746675812405
960.3761871379942,0.0074355100338025235
1120.2394450792794,0.008140746924182055
1121.4844814027356,0.01675106491817391
1125.1219652218713,0.011369453224980595
1146.75581144971,0.0032320773945028517
1148.848654935164,0.0006958300213055551
1150.7160875809316,0.0011494949274782288
1416.6778833492115,0.010327669398621477
1421.850434040244,0.017361583489412642
1423.7531077139322,0.015273485411914301
1455.7192829234962,0.06553691411086428
1456.8978390004158,0.031188275073591964
1463.3739532719635,0.041115973815705524
1465.0584299589295,0.03528717464340769
1474.429223199821,0.009744272249705786
1477.002984183934,0.03662940097646016
1485.8619720947472,0.057394014321930094
1493.028095947902,0.027282835607757478
1493.708706072318,0.07918173005626403
1655.7869508538636,0.39963092384237786
1657.0753959086842,0.17759740214641284
1667.1840638893584,0.4808372663763502
3104.1961129663932,0.014496219086598226
3108.1068438739894,0.013627424765435535
3111.1949999953954,0.0022340975232310574
3195.99251934972,0.003370091245544808
3204.5864239802263,0.005842413177358418
3205.205595367715,0.0031608524164188903
3232.8695592541544,0.0022322769058973134
3234.3411994708053,0.002089217290060579
3241.63037171516,0.0006823073297813427
