mode_index,freq_from_hessian_cm1,freq_reference_cm1,abs_diff_cm1,omega2_raw
0,18.940043011196735,0.0,18.940043011196735,-0.0013191730330720248
1,12.672534196317145,0.0,12.672534196317145,-0.000590563751356298
2,10.23614588449131,0.0,10.23614588449131,-0.00038531221449944177
3,9.159103601644986,0.0,9.159103601644986,-0.00030849333526679487
4,4.455594740449789,0.0,4.455594740449789,-7.300476514036283e-05
5,0.9626367240450489,0.0,0.9626367240450489,-3.407726208654288e-06
6,0.4939055483120758,-17.43932689473765,17.933232443049725,8.970727255050681e-07
7,3.1135720436959007,-7.9003963672417035,11.013968410937604,3.5649847894010615e-05
8,22.10719262583972,21.86782608254197,0.23936654329774854,0.001797243963870105
9,25.82904076355741,25.748437281021868,0.0806034825355404,0.0024533324220187593
10,36.27422988870073,36.26800244947595,0.006227439224780085,0.004838784100678315
11,39.68859901644336,39.67953482723178,0.009064189211585472,0.005792571199224014
12,42.9425256641806,42.92084095814283,0.0216847060377674,0.006781332056502255
13,53.93497772523668,53.90347176288703,0.03150596234964809,0.010697464411476757
14,78.34691442847713,78.34068618555222,0.006228242924919414,0.022572706627104793
15,92.44077276593542,92.4373257584266,0.003447007508825095,0.03142439879492043
16,100.54385350264131,100.53562767238101,0.008225830260300881,0.03717499299809432
17,110.48985061294722,110.48383489696016,0.006015715987061299,0.04489361891723171
18,118.2799874936091,118.25924834020056,0.02073915340854171,0.05144727574545133
19,125.95540403043243,125.94267546911055,0.012728561321878828,0.05834094420884906
20,143.18899888747765,143.1836762263489,0.005322661128758455,0.07539788235595174
21,158.9797511237916,158.97797200634184,0.0017791174497574502,0.09294445142562409
22,164.62483047016013,164.6245242987481,0.0003061714120349279,0.09966221252750584
23,170.53354806721472,170.53330255954333,0.0002455076713943072,0.10694475719886777
24,409.2207253928041,409.22066662408656,5.87687175652718e-05,0.6158218366896746
25,411.05972508538383,411.0596472792209,7.780616294894571e-05,0.6213691648863746
26,413.5884175348755,413.5883833435207,3.419135475724033e-05,0.6290375610252567
27,535.2537670291255,535.2536700976347,9.693149081613228e-05,1.0535600830783451
28,538.5295017343238,538.5293804809684,0.00012125335547352734,1.0664950462797989
29,548.9362571290251,548.9361689828997,8.814612533569743e-05,1.1081120472791552
30,554.2180715079093,554.2180083796983,6.312821096798871e-05,1.1295389427477298
