mode_index,freq_from_hessian_cm1,freq_reference_cm1,abs_diff_cm1,omega2_raw
0,18.498181952874567,0.0,18.498181952874567,-0.0012583398108334724
1,9.219957816070432,0.0,9.219957816070432,-0.00031260628907837663
2,7.822025151724209,0.0,7.822025151724209,-0.0002249977934992601
3,1.4489713861903977,0.0,1.4489713861903977,-7.720749490104235e-06
4,1.104923445009481,0.0,1.104923445009481,-4.489564554538701e-06
5,0.612809448736492,0.0,0.612809448736492,-1.3809906837297777e-06
6,8.419558475412668,-10.01655721275095,18.436115688163618,0.0002606864620516924
7,15.468315741011356,15.104500392378773,0.363815348632583,0.0008798849708119533
8,28.310146428994965,28.276189632392065,0.03395679660290085,0.002947298168894621
9,31.337435833779693,31.294535782032977,0.04290005174671663,0.003611326529775806
10,38.17697664034512,38.15043290431122,0.0265437360339007,0.005359729938210928
11,47.2913902016855,47.252912081882684,0.0384781198028179,0.008224395841367685
12,49.87429167834873,49.871652105470154,0.002639572878578633,0.009147308464863314
13,59.808328280801646,59.790742938159646,0.017585342642000512,0.01315416150956687
14,69.54734780998133,69.49812562509794,0.049222184883390696,0.017786929698293978
15,85.20209842739465,85.19813185118257,0.003966576212079076,0.02669564540741071
16,94.03931075627325,94.02438245851971,0.014928297753542097,0.032520612582232246
17,101.79317013964827,101.78729546071078,0.005874678937487943,0.03810457503665337
18,112.99033185692623,112.97856486234346,0.011766994582771417,0.046948574605544365
19,117.12236925609236,117.11882738431822,0.0035418717741322325,0.05044516432945761
20,142.82103569059925,142.81386832331074,0.007167367288502646,0.07501086940647371
21,156.13210947634053,156.13174610454035,0.00036337180017653736,0.08964463386848594
22,160.42998965364006,160.42971097511793,0.0002786785221360333,0.09464789376888656
23,177.9338281167906,177.93335087933826,0.00047723745234407033,0.1164278526806175
24,409.9642306575367,409.96417866847077,5.198906592340791e-05,0.6180616192517473
25,411.5383820176206,411.53829422856535,8.778905527151437e-05,0.6228171093403364
26,412.8094486847407,412.8094026061828,4.607855788663073e-05,0.6266702837926642
27,537.8581817979386,537.8581012176935,8.058024513957207e-05,1.0638377614547097
28,544.5487409265146,544.548675467419,6.545909559463325e-05,1.0904690890723885
29,547.6552667602781,547.6551139104829,0.00015284979519947228,1.1029463304922242
30,554.7276731495476,554.7275969685479,7.618099971296033e-05,1.1316171122160341
31,557.9486945228923,557.9486244284737,7.00944185609842e-05,1.1447967147648652
32,560.0542270347554,560.0541174304884,0.00010960426698147785,1.1534532625990834
33,566.6528090153381,566.6527189382141,9.007712401398749e-05,1.1807934486766656
34,567.507599063806,567.5074736328677,0.0001254309382829888,1.184358565642776
35,569.5021312671988,569.5020682423433,6.302485553533188e-05,1.1926981628838778
36,639.7994041984535,639.7993496959002,5.4502553325619374e-05,1.5053154031036855
37,641.7296013618395,641.7295555236797,4.583815984915418e-05,1.514411811622314
38,644.8190917443189,644.8190475604843,4.418383468873799e-05,1.5290286322838589
39,673.0382048493251,673.0381525349677,5.231435739005974e-05,1.6657862694481942
40,676.733838008845,676.7337854088183,5.2600026720028836e-05,1.6841300618462918
41,679.9174736454056,679.91743020978,4.3435625570964476e-05,1.7000130217444265
42,822.5178942175789,822.5178278332928,6.63842861285957e-05,2.487886439196651
43,823.9360421542224,823.935986668598,5.548562432977633e-05,2.496472836206136
44,824.544620045788,824.5445593791449,6.066664309400949e-05,2.5001621013707505
45,834.2143365672644,834.2142852780995,5.128916484409274e-05,2.55914646065323
46,835.4798104876285,835.4797522363228,5.825130563152925e-05,2.566916620749762
47,837.3944635147171,837.3944077760098,5.57387073740756e-05,2.57869520867221
48,945.7743526474353,945.7742914577913,6.118964404322469e-05,3.289386520082849
49,949.2358684259577,949.2358062073312,6.221862656730082e-05,3.3135087645916728
50,953.5592138356673,953.559151045962,6.278970522544114e-05,3.343760604797142
51,1029.9276600175795,1029.9275964020574,6.361552209455112e-05,3.9007964310383407
52,1031.0868667866714,1031.0868001490555,6.663761587333283e-05,3.90958224098184
53,1032.020786932742,1032.0207196670985,6.726564356540621e-05,3.916667756883317
54,1035.6010612673006,1035.6009976225193,6.364478122122819e-05,3.9438902101432447
55,1035.8787615376523,1035.8786940512675,6.748638475073676e-05,3.9460056313457392
56,1036.656065993201,1036.655997608209,6.838499211880844e-05,3.9519298739812174
57,1076.1753539964225,1076.1752878647353,6.613168716285145e-05,4.258983196520961
58,1085.1890366645816,1085.1889658743853,7.079019633238204e-05,4.330625592099334
59,1093.6578742203264,1093.6578038625164,7.035781004560704e-05,4.398481921384312
60,1179.8800537950797,1179.8799778730374,7.59220422423823e-05,5.1193587126858295
61,1181.2527413225148,1181.252666663114,7.465940075235267e-05,5.131277496539037
62,1184.6348495623124,1184.6347737023389,7.585997354908613e-05,5.1607028339731285
63,1246.063073558725,1246.0629945013932,7.905733173174667e-05,5.709786838123667
64,1248.881288940139,1248.8812107355382,7.820460086804815e-05,5.735643644842811
65,1251.5415552068837,1251.5414761261384,7.908074530860176e-05,5.760104881445563
66,1272.1807994866065,1272.1807187319148,8.075469168034033e-05,5.9516518172019195
67,1277.1476642616485,1277.1475824655042,8.179614428627247e-05,5.998215569921731
68,1282.972224362561,1282.9721430368566,8.132570451380161e-05,6.053051255469283
69,1309.0362568708608,1309.036177063344,7.980751684044662e-05,6.301489167039534
70,1313.1938769749631,1313.1937955848398,8.139012334140716e-05,6.341580957386528
71,1318.156434644956,1318.1563533162844,8.132867174026615e-05,6.389601170068615
72,1327.7093893008216,1327.7093066625973,8.26382242848922e-05,6.482550310073535
73,1329.7488653869484,1329.7487831851518,8.220179665840988e-05,6.50248111834212
74,1338.101758239294,1338.101675126656,8.311263809446245e-05,6.584429100201086
75,1445.0412134180924,1445.0411239471987,8.947089372668415e-05,7.678922953669379
76,1448.3689107489918,1448.3688182627773,9.248621449842176e-05,7.714330322751946
77,1449.1730199217666,1449.1729276010135,9.232075308318599e-05,7.722898423976008
78,1467.5538143016006,1467.553723939124,9.036247661242669e-05,7.920049829195064
79,1468.2267259696525,1468.2266354800283,9.048962419910822e-05,7.927314592838613
80,1472.2317221362036,1472.2316312738994,9.08623042050749e-05,7.970621482593287
81,1850.4133449309961,1850.4132310292778,0.00011390171835046203,12.5914964281069
82,1856.863604036351,1856.8634896799247,0.00011435642636570265,12.679433506835874
83,1874.2251950100956,1874.2250792259624,0.00011578413318602543,12.91764622709444
84,1940.644145921285,1940.6440269225018,0.00011899878313670342,13.849422232485695
85,1947.896512246898,1947.8963925743456,0.00011967255250056041,13.953128790372785
86,1950.3492076242185,1950.3490878773341,0.00011974688436566794,13.98828909800133
87,3097.1192579553717,3097.1190694745846,0.0001884807870737859,35.274080382733885
88,3108.4817418228504,3108.481552826166,0.00018899668430094607,35.533377071563116
89,3109.142633643171,3109.142444594541,0.00018904863009083783,35.5484881236026
90,3111.539825508454,3111.539636174608,0.00018933384626507177,35.60332600540134
91,3115.1353208852984,3115.135131485692,0.00018939960636998876,35.68565537427952
92,3117.2419464685327,3117.241757017479,0.00018945105375678395,35.73393689401832
93,3153.846952553411,3153.846760730645,0.00019182276582796476,36.57809400591649
94,3157.90260252208,3157.9024093622643,0.00019315981580803054,36.672228776013625
95,3158.969400627651,3158.9692076114125,0.00019301623842693516,36.697010080034815
96,3168.690170993822,3168.6899783098347,0.00019268398727945169,36.923205409302675
97,3170.5520418195147,3170.5518490382824,0.00019278123227195465,36.96660910756151
98,3178.655782643975,3178.6555893137715,0.0001933302032739448,37.15581947477731
