cm1,intensity
3.5903051171686684,0.0037712525786274963
6.386838833094089,0.003855081118353527
9.18337254901951,0.003938909658080017
11.513817312290598,0.00400876677451849
17.07317073170725,0.009504545122218386
21.301685318029516,0.08335247962543806
23.63213008130072,0.1513024967852276
24.390243902438897,0.2075646430921452
25.962574844571805,0.3292355580658896
27.6422764227641,0.4774449833061192
27.82693065518879,0.40146781646336327
28.759108560497225,0.55100395991175
31.089553323768428,0.6284056449256766
34.95934959349586,0.6125557478127359
36.21653180296494,0.5477905325555759
38.08088761358181,0.4842624708663473
38.21138211382106,0.4148124680135499
39.94524342419879,0.3244992455713553
41.80959923481578,0.26268966894651524
43.902439024390105,0.19915677625325948
46.47048876135807,0.14597239880096508
49.26702247728349,0.18729986888601863
51.13137828790036,0.23203636625327392
52.03252032520322,0.2983208636950746
52.84552845528447,0.478200472790193
52.99573409851735,0.4073777285140655
53.65853658536571,0.5231886530353617
54.86008990913422,0.6355625065048077
55.28455284552842,0.6851071089123387
55.28455284552842,0.7480564423756486
56.95749019607831,0.8573099512157362
58.58880153036807,0.9334018152964403
60.16260162601611,1.0
62.31751315160193,0.9232026762964104
63.414634146341314,0.8112494821241439
64.22764227642267,0.5864548046694122
64.49259493065506,0.7514193698328893
65.58013582018157,0.650061351021631
66.97840267814422,0.486847184174574
68.37666953610699,0.4052610578859769
73.5036480153035,0.3598748893358434
75.36800382592048,0.41835926721820765
76.42276422764212,0.48789998294055986
77.23235963653735,0.5949894932772904
78.86178861788619,0.7397704286793557
79.09671544715434,0.6813992534559704
80.02889335246277,0.8395278222263003
81.89324916307976,0.9083231104949961
85.62196078431361,0.9634264039417344
87.80487804878044,0.8749299344430095
88.6178861788618,0.8030122096848876
90.2828503108559,0.7040748734519274
92.14720612147278,0.6353913565695332
92.68292682926824,0.5693222528209001
93.07938402678133,0.4893480689430747
95.40982879005242,0.41380458322641334
97.56097560975604,0.3446494285087613
99.60462936394048,0.2712960656917461
102.40116307986592,0.21295140204225899
104.2655188904829,0.182074556576414
108.94308943089425,0.16513537884142007
112.65512003825904,0.12733452013515678
115.45165375418446,0.10507804283783108
118.24818747010976,0.06907368502539575
120.11254328072675,0.043352294752716895
125.20325203252024,0.030731362561840458
130.3665002391199,0.043659666065046364
133.1630339550453,0.0781131958925459
135.9595676709706,0.11600369584882209
145.2813467240553,0.08191342302680363
148.07788043998073,0.05450149053631154
150.87441415590604,0.05114834894726091
153.20485891917724,0.06496608657880855
157.72357723577238,0.09465552116589075
162.06054901960772,0.12022306568171133
164.85708273553303,0.10999598383510556
167.65361645145845,0.10148738705288878
170.45015016738387,0.10157121559261481
172.78059493065496,0.09648561751588738
176.42276422764223,0.05025223600516671
180.704107125777,0.02282827394306799
183.5006408417023,0.016038162225239325
186.29717455762773,0.00924805050741089
189.09370827355315,0.009331879047136919
191.42415303682435,0.009401736163575621
195.93495934959344,0.005873321472960797
202.1441989478717,0.020033989285524925
204.940732663797,0.020117817825250954
207.73726637972243,0.020201646364977444
210.53380009564785,0.020285474904704164
212.8642448589189,0.020355332021142637
218.6991869918697,0.03353398484146896
222.652112864658,0.07735873903500932
225.44864658058327,0.10321984354056513
231.0417140124341,0.09995053049124053
235.7723577235772,0.05203129188701785
239.43131516021023,0.019433218084154005
242.2278488761356,0.010924621301936317
245.0243825920611,0.011008449841662807
247.8209163079864,0.01109227838138884
249.68527211860328,0.011148164074539755
256.09756097560967,0.016669509906660575
260.87140698230496,0.011483478233444795
263.66794069823027,0.011567306773170827
266.4644744141558,0.011651135312897543
269.2610081300811,0.011734963852624035
271.125363940698,0.011790849545774492
276.4227642276421,0.008286013696293452
282.31149880439966,0.01212616370467953
285.10803252032497,0.01220999224440602
287.9045662362505,0.012293820784132053
290.7010999521758,0.012377649323858542
292.5654557627927,0.012433535017009688
300.0,0.01798552384666033
303.7515906264944,0.012768849175914726
306.54812434241967,0.012852677715640757
309.344658058345,0.012936506255367249
312.1411917742705,0.014738819859482066
314.0055475848874,0.023387130874576244
321.1382113821137,0.03660468403480126
325.19168244858906,0.04434426580614515
327.9882161645144,0.042709609281482847
330.7847498804397,0.03420101249926562
333.5812835963652,0.03428484103899211
335.4456394069821,0.0343407267321428
