cm1,intensity
3.006901084456132,-0.0012562156503531958
5.787052251068026,-0.0012562156503531958
8.567203417679927,-0.0012562156503531958
11.34735458429182,-0.0012562156503531958
15.996792882267757,0.0023481345779170076
23.394676306276708,-0.0012562156503531958
26.17482747288861,-0.0012562156503531958
28.954978639500496,-0.0012562156503531958
31.7351298061124,0.008584140277414066
33.588563917187,0.018424496205181533
37.01117318435756,0.062424677141591986
38.222149194873495,0.14634912326616054
40.538941833716734,0.21277152577859176
41.05240016552868,0.2855661209495279
42.85573447255999,0.3808776062112884
44.285381750465575,0.5001252015340819
44.70916858363458,0.44155980109918863
46.562602694709184,0.5826049027305242
49.34275386132107,0.6596876908313704
51.559590316573576,0.6975195556718713
54.90305619454488,0.6695280467591379
57.68320736115676,0.595725377300881
60.45028967515003,0.6288606498848142
62.548471902727584,0.692313156615695
63.683271260086926,0.8348373672459862
64.17022674991786,0.7613713687516356
66.02366086099245,0.936857716130158
68.3404534998357,1.0
70.95747982619493,0.937825725926572
71.58396319421625,0.8351740382098928
73.3822160148976,0.7404313717887826
73.43739730529084,0.6482072755823081
74.8274728885968,0.5645642501962836
75.80695220360026,0.5087075647574639
76.21754847190275,0.41039867399459123
78.07098258297734,0.3431562418215125
79.03993378853716,0.27698375772614586
79.92441669405193,0.2168716740818283
82.70456786066384,0.1643897758004011
85.48471902727573,0.14634912326616054
87.33815313835032,0.14634912326616054
89.54712393958206,0.19116012549232417
91.04502136049952,0.27263369100584495
93.3618139993428,0.34561633080345444
93.5883509207532,0.39713684285349604
95.678606638186,0.4760010468463751
98.45875780479793,0.5038820553083834
101.2389089714098,0.492401640059321
103.55570161025308,0.4981418476838524
105.71203186426656,0.5344546544276105
108.13676805296922,0.6116959234380499
111.4327965823201,0.5580040129111054
113.28623069339469,0.5153624705574457
113.7944858266088,0.4486310221937888
115.1396648044693,0.37431736892610973
117.9198159710812,0.31035505539562047
119.45220360024834,0.3628073899599673
119.77325008215578,0.29887464014655835
122.5534012487677,0.44812003838436687
124.40683535984228,0.5104422925935616
125.10992137388791,0.5430370176509925
127.18698652645418,0.6170461484777109
129.9671376930661,0.5498037163046322
131.5758845437617,0.465795748640553
131.82057180414068,0.505522114629678
132.74728885967798,0.3677571316409315
134.60072297075257,0.2873942248974963
134.80886612869858,0.24265430483261713
137.38087413736446,0.14361569106400252
140.16102530397637,0.0758265724504926
145.3160562797435,0.05384231391820976
150.35491291488665,0.046305504667190175
153.13506408149854,0.04466544534589535
155.91521524811046,0.03318503009683327
158.69536641472234,0.02006455552647636
160.5488005257969,0.018424496205181533
163.0974549968964,0.04525995069482774
167.03581991455803,0.1037075809125008
169.81597108116992,0.1496292419087498
171.66940519224454,0.17095001308557936
175.22113594040974,0.11391885648188474
179.08314163654293,0.06598621652272513
181.8632928031548,0.031544970775538445
184.6434439697667,0.006944080956119662
186.96023660861,-0.0012562156503531958
192.1942892613284,-0.006234228645464803
198.5441998028262,-0.0012562156503531958
201.3243509694381,-0.0012562156503531958
204.10450213605,-0.0012562156503531958
206.8846533026619,-0.0012562156503531958
208.73808741373648,-0.0012562156503531958
214.82516035588668,-0.006234228645464803
219.85869208018408,-0.0012562156503531958
222.63884324679597,-0.0012562156503531958
225.41899441340783,-0.0012562156503531958
228.19914558001977,-0.0012562156503531958
230.51593821886303,-0.0012562156503531958
236.6477860542107,0.0023481345779170076
241.173184357542,-0.0012562156503531958
243.95333552415383,-0.0012562156503531958
246.73348669076572,-0.0012562156503531958
249.5136378573777,-0.0012562156503531958
251.83043049622088,-0.0012562156503531958
256.8539209600663,0.0023481345779170076
262.4876766348998,0.006944080956119662
265.2678278015117,0.008584140277414066
268.04797896812363,0.011864258920003501
270.8281301347355,0.008584140277414066
273.14492277357874,0.008584140277414066
277.86830126215614,0.02809522424806349
283.8021689122577,0.04138532670330592
286.5823200788696,0.039745267382011305
289.3624712454815,0.02990491145424383
292.1426224120934,0.013504318241297695
293.996056523168,0.013504318241297695
299.6909269604801,0.0023481345779170076
304.18994413407825,-0.0012562156503531958
306.97009530069016,-0.0012562156503531958
309.7502464673021,0.002023902992236031
312.53039763391394,0.010224199598708678
314.8471902727572,0.015964407223239826
319.8970618663357,0.010930497801299238
324.57771935589886,0.013504318241297695
327.3578705225107,0.005304021634825048
330.13802168912264,-0.0012562156503531958
332.9181728557345,-0.0012562156503531958
335.2349654945778,-0.0012562156503531958
