cm1,intensity
5.263215175821529,0.009644514177304924
12.89151929403829,-0.005060586432484061
18.16005136967669,-0.009028906889391447
23.987564154157724,-0.004707665292518566
26.7615753691876,-0.004619435007527193
29.53683445251028,-0.0008843529428897877
32.31396533827228,0.008321006791216546
34.630632823968654,0.022981939147294662
39.15414168018032,0.06797330470706987
40.68466584678339,0.1508129170523918
43.26806917492905,0.3066493802917053
43.48550623010982,0.22930846059977603
45.40051610904152,0.4212828556936496
46.58206632347668,0.5643836314979835
47.2765301038213,0.4992931326735808
47.51574645556275,0.6579370671071885
49.08633806035948,0.8125503194379462
49.206358418730815,0.7345738926507529
50.19607395850608,0.9246954517598066
52.9958224570762,1.0
55.747839993444416,0.935812467668728
57.15420698061678,0.8223487354372292
57.58080253212052,0.8880063582508663
58.43574829626681,0.6842679251581342
60.26683903250364,0.6309915380708029
60.29189295081801,0.5648196866602553
61.13285962774916,0.45961891452243053
63.88316134521466,0.3904169609941445
66.93700702491856,0.5327397632090859
69.04465657156067,0.6121249621301333
69.2021375009524,0.6796047955523827
70.49717526445085,0.8036287957040531
72.37178540740115,0.8775363644318822
74.2610580027926,0.9942944415705538
77.01260758855096,0.9287393398219143
78.84635004491014,0.8832125127663314
79.70737916698414,0.6972524820993741
79.73509789623773,0.8230669439397944
81.07379494766684,0.637123542877708
81.2598630867517,0.5654865945554943
82.4102618893209,0.4894701609445339
85.15557213361501,0.40568080029766346
86.82346027012625,0.3271183226148156
89.7371205708539,0.28365831615450243
92.52984981027664,0.33844932313418663
94.86055581426768,0.39413733801128364
96.534415145604,0.5569295663442387
96.54996027556804,0.47055482069856414
98.6415967416363,0.6349471958479191
102.82101962150074,0.688870605025187
105.5850478901877,0.6597840210730092
108.37091385399977,0.6945173432646394
110.35773755754605,0.7572482647404203
111.200455208062,0.8568904777438854
113.99068871089906,0.9043877811642771
115.83690985018671,0.8953294719051557
117.6354711970659,0.8147305952493049
118.55476699203786,0.7313093721060695
121.30257297291764,0.6548137150184918
124.82178422559132,0.6050393628039101
128.6724831105543,0.5748182566262529
131.4227848280198,0.5056163030979677
133.25777515267183,0.46373632782203084
134.42747842364753,0.3954250812695052
135.0578251651237,0.31974450271600174
137.80563114600346,0.24324884562842342
140.8073310623294,0.18570819852044745
145.17054981046869,0.14866598011760007
147.95454397184147,0.1779290246397611
150.7335466600428,0.19260466204333707
153.49819886287622,0.16534150398098213
156.103958294788,0.10986025058882301
159.00753737585725,0.05246555938193414
161.77655711771553,0.037966382548340914
164.55992734494183,0.06540600118067835
166.416755364719,0.0873459320485502
167.41072886170463,0.15792891965336955
169.23756164073114,0.22419110407027237
172.03465841917892,0.2917460922787178
174.35881311463237,0.3282881353126726
177.12743380168268,0.27273967884915995
178.47802634936642,0.2062509461220132
181.22583233024608,0.12975528903443534
185.11694219823045,0.05353218374477561
188.5807680483685,0.005997609286442061
191.3529074609591,0.0006155619019647407
194.1269186759889,0.0007037921869561142
196.90092989101876,0.0007920224719474877
199.21260590354365,0.0008655477094407704
205.25886181339325,-0.0030780364395643182
209.8463155611581,0.0012037638019081736
212.62032677618797,0.001291994086899547
215.3943379912178,0.0013802243718909204
218.16834920624768,0.0014684546568822941
220.4800252187726,0.0015419798943748697
225.42037155948336,-0.0024367788479884183
231.113734876387,0.001880195986842273
233.8877460914169,0.0019684262718336464
236.66175730644665,0.00205665655682502
239.4357685214765,0.0021448868418166294
241.74744453400143,0.0022184120793092045
245.58188130557352,-0.001795521256412519
252.38115419161585,0.002556628171776608
255.1551654066457,0.0026448584567679814
257.9291766216756,0.002733088741759355
260.7044357049983,0.006468170806396525
263.4790708541746,0.00837982698121103
269.77895802270285,0.008515900816131199
273.656060716602,0.025114171034587605
276.42882406333894,0.021555549539933182
279.2072028173938,0.034407761053686495
281.9868294397415,0.050906824347085364
284.3028729912914,0.06374433081333963
288.34060707639065,0.04727350965099304
293.074139221811,0.025731783029527926
295.8444068319622,0.014879457975580499
298.61529837626,0.00585055881145691
301.3886856571433,0.0041153632066253856
303.7003616696682,0.004188888444118433
310.098712493062,0.0002565030366313026
314.3365670638684,0.011820808095877664
317.1155697520697,0.0264964454994534
319.89519637441737,0.042995508792853444
322.6729511943259,0.054024294416782914
324.98649900929007,0.05956809732374489
329.46682193659336,0.0390397621751551
333.7540216349309,0.01061499420099438
336.5261610475215,0.005232946816517059
339.525724456486,-0.0110823033831499
