compound,rmsc,reuc,rpcc,rscc
C100005,0.9943501001162816,0.9943739289137492,0.9968492323615048,0.9960830086706208
C100016,0.7431559063590358,0.783778799148986,0.8379488760349119,0.9810204424156329
C100027,0.951771942157171,0.953448811711562,0.9701267669783343,0.9939960753814542
C100061,0.9730346974410179,0.9735680391210992,0.9835331762678969,0.9981561193284885
C1000868,0.9115240970112855,0.9169898784231071,0.9461576405378184,0.9794450879409082
C1000879,0.6442895723077663,0.7170273250019065,0.7820969587985135,0.9555362345695433
C100107,0.9230032215114117,0.9271803091175655,0.9515948807381728,0.9862952189239046
C100118,0.9678594516917107,0.9686139653402404,0.9817062685681418,0.9969111584547641
C100141,0.9768235822855209,0.9772187984718865,0.9867506888936342,0.9961448668942209
C1001452,0.973360516091419,0.9738811857276826,0.9850705602572538,0.9908271845082206
C1001532,0.9620448365639538,0.9630920833846607,0.9765751348827216,0.9896117415548661
C100174,0.966652139673347,0.9674636041090134,0.9798310041456644,0.9946871050228445
C100185,0.946975170717839,0.9489943848664064,0.9703282601046108,0.9241964358985215
C100196,0.9700125628931717,0.9706705261179343,0.9818424813431265,0.9952149970378468
C1002273,0.9386143748755247,0.9413024967856417,0.9628940274890327,0.9843911737582844
C1002284,0.7401480283420546,0.7816390634428247,0.8311376830886126,0.9952895750949818
C1002331,0.9781910472612,0.9785413945944769,0.9875131089116576,0.9616006995252684
C10024905,0.9849113957933882,0.9850800230979709,0.9906377406619907,0.9981892620922728
C100254,0.9033658786068244,0.909844618295977,0.9463977052961065,0.9904922897836258
C1002693,0.9646888681762701,0.9655972390910932,0.9808979274343562,0.9870135387817213
C100276,0.9700327459368658,0.970689834596133,0.981305319723396,0.9944161671351276
C1002842,0.946518735217704,0.9485721088131748,0.9681577441320445,0.9750729795062477
C100298,0.9781566977432364,0.9785081396472953,0.986851365112776,0.9928422684433836
C1003049,0.9488652875248089,0.9507459687376084,0.9719041980846111,0.9902364118490616
C1003107,0.994458504661094,0.9944814298879852,0.9970371613217305,0.9930136219693202
C1003174,0.9797342070272107,0.9800371121569403,0.9882602838058083,0.98447824887856
C10031820,0.9063464053337,0.9124458421358702,0.9402084208626202,0.9835009214338093
C10031875,0.9847390781837164,0.9849115545542486,0.9912406980655951,0.997538174114642
C1003196,0.9881709163111742,0.9882748366125507,0.9937162222359991,0.9071081987748938
C1003298,0.8518979666527345,0.8665258797010763,0.9119811863823564,0.967065297206433
C1003312,0.9523905203341138,0.9540254652312553,0.9723866131003952,0.9934637836043236
C1003389,0.9928445886215596,0.9928827608451084,0.995849976670555,0.9881720424466595
C1003641,0.9889356961509378,0.9890266709098197,0.9941398263335809,0.9618963004751059
C100367,0.9513329476947,0.9530398796744777,0.9685056963374363,0.9966614470820074
C100378,0.9558006587761471,0.95721366183941,0.9715446968578753,0.993249397545666
C100390,0.9674532235299534,0.968226674498944,0.9805424108195393,0.9972819149035828
C100403,0.9719095784609477,0.972487823717174,0.9834551492021198,0.9711125234058801
C100414,0.9856624388214761,0.9858147912276083,0.9915688479529855,0.9718317587020036
C1004246,0.8830697263286792,0.8924075880816723,0.9257625896517863,0.9887257550305075
C100447,0.9066269586265877,0.9126912370937958,0.946663523057185,0.99648576367902
C10045655,0.828427761015607,0.8477163539630709,0.8916552071412015,0.9742189692456944
C100458,0.9717832088300518,0.9723666082297192,0.9834205160540425,0.9893710940705601
C100469,0.9575247949050639,0.9588315308840343,0.9746420679573734,0.9969593257607636
C100470,0.8840527146147976,0.893241196391254,0.9289096011911214,0.9940798183137872
C100481,0.9498888885533476,0.9516965173427143,0.9683451036960112,0.9919929144400556
C100505,0.7567157303768892,0.7935173964129271,0.8447594322356499,0.9883207953633778
C100516,0.9123150815770203,0.9176869041743705,0.9414490236360012,0.9937076133890064
C100527,0.7588531338065839,0.7950664757622701,0.8534938338121592,0.9853272030568068
C100538,0.9539793501746838,0.9555089516270012,0.9718588841502558,0.9748515228764022
C100549,0.8929897683745202,0.9008706425948471,0.9279214127908567,0.9924197796128179
C100550,0.8469330439875933,0.8624996981972188,0.8937514330291946,0.9923211232424277
C1005647,0.8987142666070308,0.9058059869820859,0.9358480736893816,0.981147631945087
C1005932,0.7592708853360501,0.7953696916155809,0.8505909032356962,0.994888035112661
C100607,0.9759095751986976,0.9763362585631865,0.9866668355697598,0.9907773929830884
C10061026,0.813408445916905,0.835968855027408,0.8835847524484706,0.9946089056821251
C100618,0.9710231944820107,0.9716380628803877,0.9810160155671614,0.9972257437889401
C100641,0.7811197180859304,0.8114377339602513,0.858240993879507,0.980786623621456
C100663,0.9753628557120585,0.9758089257380119,0.9846613775977846,0.996671008597176
C100709,0.888036786938768,0.8966310596751614,0.9300626827520905,0.9900604327928509
C100710,0.9788884783622338,0.9792169643664811,0.986928423187246,0.9938517282223671
C1007267,0.9908685420989495,0.9909306072009403,0.9948054687186855,0.9595718270582279
C1007325,0.9579800773833372,0.9592594214266033,0.9749937298121137,0.9908168010471143
C100743,0.9875594142605749,0.9876742984962554,0.9925542333144072,0.9942696902610928
C100798,0.8789396400808677,0.8889170306177362,0.9228309316241478,0.9941770335152343
C100801,0.9511875258728933,0.9529044729136323,0.967728844611348,0.9924789381740021
C100823,0.9497467769702393,0.9515644650293773,0.9659460427005073,0.9936934786168524
C100845,0.9590244092451611,0.9602419806567117,0.9732601427806828,0.9965283722172904
C100867,0.9065921995111969,0.9126608288138045,0.9340071646550913,0.9924522551895758
C1008884,0.9428763532733506,0.9452121115651738,0.9648136679664763,0.9956200361453863
C1008953,0.7719020843740325,0.804608259797357,0.8498247652179608,0.9883735837030246
C1009116,0.9829319624342259,0.9831473837608433,0.9889079590743536,0.9914790361629982
C1009149,0.9845524187920761,0.9847291129628994,0.9899408419381147,0.9941550566256485
C100925,0.9663345162769498,0.9671612982236871,0.9785951231202605,0.9928320080774408
C100970,0.49329165314924783,0.6268391817481475,0.6636101264439729,0.9864909962539349
C1009741,0.5897126078620328,0.6829924404629962,0.7521115095263023,0.9829291037435542
C10099704,0.9265401058528767,0.9303529120477566,0.9551507519392743,0.9958904786546989
C101053,0.8613031216862133,0.87422396407773,0.9219413688128744,0.9920146979746817
C10108562,0.9701929006677616,0.9708430696643786,0.9835201494264565,0.9852960478021421
C101086,0.9756435133479373,0.9760795785420567,0.985184803745973,0.9922092085674232
C101096724,0.973478523766277,0.9739946405006658,0.9822453586688696,0.9885160966130279
C101188,0.9716125011587226,0.9722028985478898,0.9823152400252431,0.9942247663346531
C101213,0.9001035591825479,0.9070095315901506,0.9367700391633583,0.9921564209772143
C10133343,0.9814198632688398,0.9816748273226915,0.9894178182605837,0.9979471219151733
C101371,0.893531148991437,0.9013357601043875,0.9379743511242761,0.9944707494415751
C1013758,0.9777566777068929,0.9781209899195966,0.9860745884872856,0.9977948820516007
C10138326,0.9578430408751858,0.9591306002096882,0.9745059034643709,0.9926603727628812
C10138597,0.8549493126810241,0.8690131166974827,0.9115574470742797,0.9946451874662519
