frequency_cm1,total_intensity,isotropic_intensity,anisotropic_intensity
0.4534950901011271,0.0,0.0,0.0
2.673045346452126e-05,0.0,0.0,0.0
1.933010220930551e-05,0.0,0.0,0.0
2.1383473037645945e-05,0.0,0.0,0.0
0.7945889921331453,0.0,0.0,0.0
1.166246528049271,0.0,0.0,0.0
13.69146222098629,0.0007905864609240854,9.459273480864071e-12,0.0007905864514648118
19.177437170530304,0.007181465242170012,9.022323708370602e-09,0.007181456219846304
26.657179115111987,0.0038432483104289972,1.9013780850339628e-08,0.003843229296648147
50.0979596662377,0.0020203308473463787,3.02151921685461e-10,0.002020330545194457
58.15530601846768,0.025229768881009532,3.5915752649312524e-08,0.025229732965256883
58.33907645445727,0.006027235018295259,2.6255889653363583e-08,0.006027208762405606
63.52227329604411,0.0004555359712889786,0.00011495915946209463,0.0003405768118268839
78.17542443676771,0.00028214933766548025,3.0249670139415688e-05,0.00025189966752606457
81.64116758787718,0.024493742052260313,6.670052433124168e-09,0.02449373538220788
92.65520645203353,0.00035771419655709024,4.650141947338775e-05,0.0003112127770837025
108.8580566055025,0.0018549900680175579,0.00010176627130533788,0.00175322379671222
154.9501304862876,0.005259558978995856,0.00019853126738665812,0.005061027711609198
160.81881340763647,0.0001418393798835964,9.849441369795386e-10,0.0001418383949394594
167.56004770396112,6.741297379890443e-05,5.161113734699535e-09,6.740781268516973e-05
170.46225876535698,6.498295584889446e-05,7.3997144374089976e-09,6.497555613445704e-05
173.30178959668237,0.003903764146206161,3.6118728252835847e-09,0.003903760534333336
176.3051055644464,0.0008360212232176391,2.925052381004221e-10,0.000836020930712401
184.93796065480794,0.00013180076325686828,7.972364026590316e-10,0.00013179996602046562
397.5564131662684,0.011297046093584341,4.248619158505633e-05,0.011254559901999285
400.9015233640792,1.9011268050661184e-05,4.99513571478822e-08,1.8961316693513302e-05
405.3183609110803,0.01098860155523036,7.252406364233794e-12,0.010988601547977954
407.996440995488,0.005265323818699746,3.823907892797577e-06,0.005261499910806948
423.5291315960577,0.0024319674707929994,6.847254789114125e-09,0.00243196062353821
427.09475153378816,0.001425695796104102,0.00021845543165165867,0.0012072403644524433
523.3391724807954,0.025664091568233773,0.0018085249615354857,0.023855566606698287
534.1199454520698,0.026635139115385346,0.004814259899655472,0.021820879215729873
541.5221845491182,0.005945275027284936,0.0020713692118824196,0.0038739058154025167
554.1550850970958,0.02251321989367739,0.012899281802532414,0.009613938091144978
557.9700514274476,0.07716678303439536,0.035329945636310076,0.04183683739808528
569.6548247676925,0.007611143180493801,0.0024321449712026936,0.005178998209291108
570.5157882163983,8.216589012109391e-05,9.535110638919318e-07,8.121237905720198e-05
573.6339421405123,0.017575349689753487,0.01033105763420498,0.00724429205554851
576.731275913334,0.03357714699433036,6.463957042123168e-05,0.033512507423909134
579.3063943443692,0.00015790401930206887,3.7946299750416174e-08,0.00015786607300231846
582.0257390055384,0.001204867429603604,0.0009113843088115473,0.0002934831207920568
669.6053254049965,0.00259286866414447,2.5261309069109953e-09,0.002592866138013563
730.2992840962598,0.00029140106825674016,2.144817521817728e-07,0.0002911865865045584
736.8422101474963,0.0005289452914508759,6.986679999105653e-08,0.0005288754246508848
758.6743691835437,0.0002396153553787597,2.5469429332319906e-09,0.00023961280843582647
777.054787220178,0.0009041528690056493,2.8782678859027137e-07,0.0009038650422170591
779.4534371355892,0.0005359422431676834,3.8535776461373545e-07,0.0005355568854030697
788.168482300445,0.05865924232772792,0.05255823527801925,0.006101007049708673
788.4094197290947,0.00021898593992362138,1.0103345550846015e-05,0.00020888259437277536
789.9489949247235,0.022812848471886877,0.017369343967590326,0.005443504504296551
798.7573536693449,0.3606966430881996,0.3141899674395515,0.04650667564864808
823.1279542853838,0.0024551721038509455,3.389321739905001e-07,0.002454833171676955
825.797042490024,9.79097315256793e-05,1.0486021477294122e-10,9.790962666546453e-05
834.6715764608537,0.001497470873071954,2.908824628233858e-09,0.0014974679642473258
861.5293078940698,4.204268952231378e-05,4.44566955663702e-09,4.203824385275714e-05
908.3204154521748,0.00019523173486405427,4.414877560262013e-09,0.000195227319986494
944.4563004174247,1.2925995181521889e-05,1.0283874520126563e-06,1.1897607729509233e-05
988.8966527604643,0.009938592643634583,0.0013522412323118103,0.008586351411322772
994.3116109179404,0.004531219222134259,4.629866003274725e-08,0.004531172923474227
996.1436991514059,0.029435892894816754,0.026378556331550167,0.003057336563266586
1001.1010182874758,0.0010200389334819922,0.00036787296354869894,0.0006521659699332932
1005.1332901664879,0.022362010037717782,0.015149211001346835,0.007212799036370947
1015.9200772359031,0.009809463952094736,0.0008453935000929017,0.008964070452001835
1019.1640297793592,0.006319632197739385,1.6725245359443298e-07,0.006319464945285791
1019.3743692000259,0.014057919912961712,0.0033470416724998295,0.010710878240461883
1054.3498603734226,0.004671846171419626,1.5268727868165458e-06,0.0046703192986328095
1106.165611489757,0.02081753499945209,0.009521765866724057,0.011295769132728034
1113.4665374683993,0.040770489938318825,0.01488032895920593,0.025890160979112894
1134.100597964892,0.03077251828531196,0.016118014362182295,0.014654503923129664
1223.9618554611072,0.0252136865185418,0.00265456005883992,0.02255912645970188
1231.8087096162135,0.013866432665633043,0.004386569232220316,0.009479863433412727
1240.7325903277915,0.11475545384470895,0.053573257449430374,0.06118219639527857
1257.5858387141152,0.07519476021717486,0.03673359671525842,0.038461163501916446
1267.203638327493,0.09801359329023868,0.06577507846280449,0.03223851482743418
1273.7268599270856,0.27254145509049243,0.12611973313695454,0.14642172195353792
1408.8172484562378,0.0964350609389871,0.03966204659118144,0.05677301434780567
1410.995404594616,0.06026573055579535,0.038329208157071235,0.021936522398724116
1423.3713062435074,0.04368899883756837,0.012869225069703531,0.03081977376786484
1430.463004916096,0.0695890646053824,0.04702258260115849,0.02256648200422391
1444.1427935735064,0.027908651545763767,0.008746934445148522,0.019161717100615247
1448.94173770729,0.020721463520049443,0.002090099290568558,0.018631364229480887
1465.2740227761026,0.012072743608880103,3.5735179922370475e-06,0.012069170090887866
1489.9486052099978,0.08161961835348258,0.05068646401343138,0.030933154340051203
1505.4180410514434,0.11351611711621795,0.057326727418466734,0.056189389697751224
1535.9756098729722,0.09009959524388753,0.00019957229084596474,0.08990002295304156
1549.2746813714386,0.05943005888261625,0.0050407568838835405,0.05438930199873271
1564.676225013329,0.11290283594758635,0.040496120427254714,0.07240671552033164
1688.1754876937391,0.027475444757532923,0.010054944284502997,0.017420500473029926
1704.4330277664917,0.11020178385896626,0.10128367057622946,0.008918113282736794
1706.373863214014,0.26094817990074,0.2420139438272566,0.018934236073483355
1719.6388774488075,0.7174079229902094,0.5567050832569802,0.1607028397332292
1763.1300899727073,0.16162311410372424,0.09395257190032835,0.06767054220339588
1779.3340189286832,0.0648151174491171,0.006293434301927936,0.05852168314718916
1795.0791868336978,0.5119191984430868,0.37302986013557765,0.13888933830750913
1815.7425814839353,0.018220674443572556,0.0009894982920501838,0.017231176151522372
1838.1670067179198,0.06438004580938854,0.052275042621914555,0.012105003187473987
3210.4781347590883,0.6417979786938676,0.24278098816126598,0.3990169905326016
3232.3184358709696,0.5814499668994371,0.24500595231140143,0.3364440145880356
3236.0797541182123,0.6157941883041064,0.21283779281169735,0.402956395492409
3241.554769287709,0.6978309064221723,0.4837437591249605,0.2140871472972118
3266.0036965758445,0.514559968315548,0.39719273355779683,0.11736723475775107
3275.030698080012,0.5754781325469291,0.3807389366270473,0.1947391959198818
3300.145177184601,1.0902441299755634,0.621190978253478,0.4690531517220853
3344.4279204038794,0.05782446883173319,0.007049271558607827,0.050775197273125364
3410.344513746638,0.8241425927713211,0.3852718981803446,0.43887069459097644
3651.6079649406456,0.2895292853799764,0.19241038105057828,0.09711890432939813
3687.786021304852,0.2988991953235134,0.18253464934343339,0.11636454598008003
3688.268076576131,0.874093141425368,0.529212562754742,0.34488057867062594
