compound,rmsc,reuc,rpcc,rscc
01a-water,0.15239917348094448,0.45060607895977717,0.3568417154746855,0.9809541126712323
01b-water,0.1540448487238288,0.4514613479826365,0.3590553384389905,0.9823444039664744
01c-water,0.15133864423869073,0.4500541912403293,0.35542232790763006,0.9655916332011449
02a-formaldehyde,0.9470813237187806,0.9490926327162948,0.9716484872984802,0.9956769467678057
02b-formaldehyde,0.9307490240701393,0.9341487684283526,0.9628243761985114,0.9944914528489314
02c-formaldehyde,0.9353646676050915,0.9383372203085975,0.9653462275880038,0.9943845189377317
03a-methanol_ethyne,0.8808238421058757,0.8905070923486563,0.9323358504291238,0.9719458836565218
03b-methanol_ethyne,0.8502397110718726,0.8651782942067823,0.9106745037357933,0.9881399196677592
03c-methanol_ethyne,0.8331552280356848,0.8514600256202167,0.8997762480520003,0.9827748096708956
04a-acetonitrile,0.8856388580607969,0.8945886096603208,0.937322131332961,0.9980893905084448
04b-acetonitrile,0.8876452032859373,0.8962970779387459,0.9384516497429743,0.9980376856685378
04c-acetonitrile,0.9102299937521438,0.9158511281183416,0.9509621928198908,0.995291966176372
05a-nitromethane,0.8173149088020893,0.8390031833620019,0.89825957530524,0.9976175452014057
05b-nitromethane,0.7969343573922016,0.8233323153399479,0.8862109509293085,0.9967285571785464
05c-nitromethane,0.7739434236851562,0.8061142714908311,0.872258364089183,0.9967219180961878
06a-acetic_acid,0.7120371700376351,0.7619894654797003,0.828790240088078,0.9839431084882451
06b-acetic_acid,0.6550543125255909,0.7239601557102555,0.7883412202008715,0.9793350515444601
06c-acetic_acid,0.6680891936268181,0.7324582472321415,0.7987668106727958,0.9581493483450725
07a-oxalic_acid,0.1907503890907886,0.4702562018750487,0.37835129855947736,0.9740092295142105
07b-oxalic_acid,0.19481229893357307,0.4723109868587574,0.36293624247021417,0.9744888330016445
07c-oxalic_acid,0.2485441391457614,0.49927206802549756,0.44078815929581633,0.9546379523934606
08a-vinylene_carbonate,0.9295767984649665,0.9330893415430921,0.9609976522004292,0.9931655774212368
08b-vinylene_carbonate,0.9563077642272576,0.9576890960781291,0.9760287665214481,0.9950139260537187
08c-vinylene_carbonate,0.9348784340330272,0.9378947094402047,0.9639300004999175,0.9930984371598255
09a-acetamide,0.7678098816152186,0.8016001405127948,0.8588235550696537,0.9920013576066252
09b-acetamide,0.710464744416291,0.7609084295994597,0.8223354345736479,0.9935633078237186
09c-acetamide,0.6930812607986236,0.7490805276586309,0.8110137550015426,0.9929572679918476
10a-imidazole,0.7902011856544737,0.8182403584739403,0.8760198961908691,0.9886220320856817
10b-imidazole,0.8375348264445848,0.8549482612474857,0.9061376979324114,0.9924926656266966
10c-imidazole,0.5768821827704379,0.6752446186815072,0.7446576889377585,0.9914498183924783
11a-isoxazole,0.5637214680797853,0.6673908929801874,0.7251011201234019,0.8232478628843538
11b-isoxazole,0.616552490428452,0.6995047442701166,0.7626642928880177,0.9754365776996529
11c-isoxazole,0.46998458225179274,0.6139144059111992,0.6535802638172432,0.9753500562265729
12a-pyrazole,0.6912234374097544,0.7478295924114784,0.8165363541938697,0.9892202211815858
12b-pyrazole,0.8190038695094776,0.8403196467051781,0.8970833964679154,0.981993855546608
