frequency_cm1,intensity
1.8417945216395462,0.0
1.5565335439819428,0.0
2.1129273058284053e-05,0.0
2.0683715984983655e-05,0.0
1.702574735286797e-05,0.0
1.6148605874734372,0.0
25.566760270814882,0.0008663957917161439
32.332174429937794,0.002958135476190658
40.27763817488229,0.0003435771645693647
42.368839602433496,0.006340653089921253
48.29775867276239,0.00563189442202204
60.62852325052366,0.004638449512428287
61.19864880477532,0.003804581622570102
69.5886167525764,0.001127646145148281
73.98713889696019,0.0039680251145113015
85.83573474645328,0.003761159935051818
106.79081955212435,0.002318323134009562
121.84609607134367,0.005323604741587959
127.65758467658759,0.00021422278915277692
131.17549384710156,0.011180011747009944
141.89534497215587,0.016597088599980925
486.5130987427321,0.0030253332213572006
488.4192980019665,0.00178168892167066
489.1294566978052,0.003907337421318534
621.279546736027,0.005419375210659203
622.7338027083479,0.001333911136792429
623.54780109066,0.0037050362177132945
679.482724668096,0.0049396188470117244
680.7166687646691,0.011915500470424499
682.1308033452708,0.03711406100747435
957.1991646879827,0.005476152640494753
958.3684314096091,0.009238608569290065
960.0081395379055,0.0067347077936674195
1115.4758723149173,0.01340923801713044
1116.2189811029214,0.004570036635441294
1117.2276750748063,0.012209614134864431
1136.0684686925508,0.004091183168143977
1139.9661390533875,0.0031443092126763827
1144.936640729435,0.0019357084558053051
1409.4703823497941,0.00987965309249174
1410.7208583458275,0.0178077547336523
1414.7714495910745,0.016684048678169944
1441.9292741256297,0.06323599844766498
1447.6058659044165,0.0795584511892383
1450.9086463347587,0.041055198773623146
1455.2123066873196,0.03371635079384427
1458.9010238172514,0.01825984906048462
1467.0655800130503,0.019032280233520597
1485.076579429609,0.05713727928015812
1490.9053810466435,0.01812958181147427
1494.0866327109388,0.09343381950811522
1653.3165743282652,0.4253894629320003
1657.8036935914142,0.15859647668236423
1667.9218608074484,0.4475081423534996
3096.5421864323416,0.012949672928767612
3099.099739440277,0.0018613406376767419
3103.9883874704647,0.0033106988704157017
3190.7650082078603,0.007141830956414179
3192.0544832400215,0.003191234795659321
3195.8123196984143,0.004055054280865012
3225.121261803845,0.00219014840647087
3228.69832554954,0.0007268644902495299
3229.150183172441,0.0025541446633261977
