compound,rmsc,reuc,rpcc,rscc
01a-water,0.24622895388482155,0.4981144499242407,0.43248033587024187,0.9906782944443798
01b-water,0.25464528473885484,0.5023226920297222,0.4419382513927161,0.9909253623625577
01c-water,0.24776873609719854,0.4988843624694296,0.4342783078150664,0.9907124609402371
02a-formaldehyde,0.9368665998688537,0.9397060095411329,0.9639238210152725,0.9923196723307928
02b-formaldehyde,0.9257524254421245,0.9296450068076739,0.9574561945138591,0.9935274410407892
02c-formaldehyde,0.9252886567916169,0.9292285710091283,0.9571760857333862,0.9935708511028164
03a-methanol_ethyne,0.43043916462060794,0.5924722561993914,0.6011354600067393,0.9558170003975766
03b-methanol_ethyne,0.4913928417687117,0.625777670322426,0.6233989940468664,0.9812376038299269
03c-methanol_ethyne,0.3914330303958096,0.5718508197805544,0.5334239058037811,0.980874377170325
04a-acetonitrile,0.9428841020390637,0.9452192411804816,0.9661295596507928,0.9958751264207935
04b-acetonitrile,0.946368898302196,0.9484335453713293,0.9682180675594821,0.9961671489923618
04c-acetonitrile,0.9327932400092073,0.9360004414930305,0.9604581922606396,0.9959409718409977
05a-nitromethane,0.9941609937681852,0.9941864404019612,0.9968900572687327,0.9920341183444767
05b-nitromethane,0.9913438738493076,0.9913996675702441,0.9953922538634712,0.9950222393801846
05c-nitromethane,0.9883636240341444,0.9884642019984625,0.993843067497653,0.995511806081463
06a-acetic_acid,0.543513136319273,0.6555085426354692,0.6827951366366967,0.9639196396553034
06b-acetic_acid,0.38926262970713504,0.5707170677911402,0.5707808876061823,0.9744571164180468
06c-acetic_acid,0.41633589179535824,0.5849601753083451,0.5698948068196426,0.9129779712118447
07a-oxalic_acid,0.6188784089461119,0.700955792173656,0.7486892343344803,0.9723509459966342
07b-oxalic_acid,0.6524091718153485,0.7222495451169191,0.7622078893515694,0.9661429685682026
07c-oxalic_acid,0.569981067081958,0.6711147299021776,0.7067488060812066,0.963802188133626
08a-vinylene_carbonate,0.9539267946740141,0.9554598267061419,0.9751728688678869,0.9907515235134243
08b-vinylene_carbonate,0.9308341317682991,0.934225754206411,0.962351328504168,0.9967783867376481
08c-vinylene_carbonate,0.9694987374410726,0.9701791565676046,0.9835233603495768,0.9972496830814782
09a-acetamide,0.7891894409162697,0.8174788081694062,0.8655319995849534,0.9850158807749335
09b-acetamide,0.8595303146405878,0.8727657291436878,0.9072300424551444,0.984218520894514
09c-acetamide,0.83699149273022,0.8545144558848871,0.8946762966438345,0.9846947905077703
10a-imidazole,0.3505339683269615,0.5506966318526024,0.5102326373137269,0.9850123715323041
10b-imidazole,0.4559736693272544,0.6062503618237441,0.6036886048523168,0.9918064292022946
10c-imidazole,0.2639286177004627,0.5069656238419877,0.48634370849830033,0.9829552994060328
11a-isoxazole,0.5243455280407823,0.6444271156398933,0.6932175150904155,0.7217323718170906
11b-isoxazole,0.1489652832093566,0.44881700294819765,0.33395762066633855,0.973045105290394
11c-isoxazole,0.15544023226941012,0.45218549549198506,0.3416741199564967,0.9747315303857691
