frequency_cm1,intensity
2.8708331902483004,0.0
1.6907915789751007,0.0
1.3580346792120632,0.0
3.0344766558078704e-05,0.0
1.2913961006344015e-05,0.0
4.814974424613054e-06,0.0
16.940652763800415,0.00231763929074358
19.964930218299635,0.000709121039574014
26.1307368964568,0.0005998157854141881
35.28054524735031,0.006042932439351088
37.7278237390186,0.003056877827667805
44.11608134227213,0.002044698917647742
52.09790718947386,0.00010788515138419496
61.078408869898006,0.001399867448936839
72.1990970739034,0.002887365194792121
83.86701889714253,0.00040066792891895934
89.56128250483938,0.010240930813992856
98.86392243322393,0.009338398084114435
111.64001925517583,0.010780731282098438
145.32956707474114,0.0051634696122962905
163.95209845690684,0.04212601626911174
321.7647203901563,0.14224059065339723
437.98387730997564,0.020588478205559833
440.15335316315316,0.007501223437556835
450.03505647719425,0.056663392746652615
514.4193404345486,0.04062422295136032
546.2217398841012,0.017359492700258786
555.5944731659677,0.01788752890130039
564.092875365438,0.014813144190058896
571.594208568339,0.010859457758723061
582.1123884415774,0.04640863976585619
606.5275207160452,0.055507093031744906
626.5867750694263,0.29372616340617574
688.6098120599675,0.027240472063215837
772.91079087861,0.06876117655995546
807.2098528776514,0.02294677853090237
864.8255646976955,0.0070981966141058445
871.7482714316807,0.0015291195993610402
879.6912609084551,0.0056630901339062125
997.6131566231068,0.006662074578025657
1001.9767192404962,0.007538667130826252
1012.6997712406366,0.0035593316716039315
1054.6465854845474,0.0073842402875066385
1055.1806131321018,0.0036317722262992876
1058.7011348622732,0.0035117447199831914
1129.9762789126278,0.0029313286303209
1157.19592155902,0.004023061363043293
1168.4056840403973,0.006651930518529115
1342.260376270619,0.09015751977238158
1361.7234885222076,0.06534565926940614
1366.9166489300044,0.030062319735842346
1399.3179552900428,0.09500189876071743
1406.1361247968907,0.12524129302333814
1409.0373460779529,0.10596132927814177
1460.9716720944623,0.008696626551048123
1467.6850032181433,0.010059883262281882
1469.3874854556575,0.009701433733148803
1480.0392852262637,0.020181464073013
1485.50911474427,0.020915203249167822
1487.1555175487572,0.026288237185192947
1626.800506148667,0.06037027238205171
1640.5518098215657,0.08033405729689931
1647.9179495990927,0.0581523093409651
1742.4124882570504,0.5528318264939581
1754.120061271143,0.3262352765856538
1781.4823946833128,0.46374180085064787
3067.1402147274944,0.004085808336699326
3070.855230113426,0.0025707806906083482
3075.157080922112,0.0029802656181246866
3138.1980511916104,0.011256226782293096
3144.35992416869,0.004779953555509825
3150.04295864336,0.005967852841506903
3159.133045364923,0.007166311565481626
3160.5034787102636,0.00840151280668866
3162.103653827265,0.007667002442124937
3429.4752950479065,0.29980760391040645
3443.5477433678093,0.2361239120685489
3589.1964939008135,0.07613106306638745
3608.442954467055,0.23273969183208118
3638.579976955373,0.09365435038924463
3730.2489014011176,0.08941221475649702
