frequency_cm1,total_intensity,isotropic_intensity,anisotropic_intensity
0.8952151714697526,0.0,0.0,0.0
2.3328847541746018e-05,0.0,0.0,0.0
2.114666179467738e-05,0.0,0.0,0.0
4.095050951532055e-05,0.0,0.0,0.0
0.7424579231313088,0.0,0.0,0.0
1.6065844767870723,0.0,0.0,0.0
26.698735374040698,0.005078321956431767,8.505024673508433e-05,0.004993271709696683
46.2693848358807,0.003220288000644579,4.353056104058348e-05,0.0031767574396039957
64.01272814248921,0.0021300872923877457,6.481577755202833e-05,0.0020652715148357175
69.61590188651984,0.0013328970923503194,1.8277106228128387e-05,0.001314619986122191
72.8878167851945,0.002863447146252266,5.417608733140157e-05,0.002809271058920864
83.25086590814819,0.0021172058036272355,3.535766918920989e-05,0.0020818481344380257
92.71910303196756,0.0004893979683034111,1.5943421067324392e-05,0.00047345454723608674
94.97641929072924,0.0003861469998222264,1.132733859991342e-07,0.00038603372643622723
108.80141153119285,0.0014745327450339449,1.4945036957424232e-05,0.0014595877080765206
113.75695165099275,0.0017225114453904829,0.00022413080209089594,0.0014983806432995869
120.97383486945854,0.0013545406668482654,2.122796913680645e-05,0.001333312697711459
125.76334453158472,0.002241164718173837,4.690661555701128e-06,0.002236474056618136
133.6970789207023,0.0022926444849770597,5.1151154910147256e-05,0.0022414933300669124
160.99900053084002,0.001974978922283226,1.3079778902765946e-05,0.00196189914338046
169.2122729136604,0.0033951818530198476,6.68515857948224e-05,0.003328330267225025
432.4471698473979,0.001533724604328614,9.058716339030842e-05,0.0014431374409383056
439.32696808775995,0.0020829838470292398,0.00018884819934875908,0.0018941356476804808
451.2727330832368,0.0008111115355321067,0.0001231969016497503,0.0006879146338823564
552.5635798772787,0.00712149156929675,0.0002625942365269671,0.006858897332769783
573.9422171709527,0.004572928998111637,0.00019410467863120593,0.004378824319480432
601.9708086494933,0.004657807664188844,4.988093288400887e-08,0.0046577577832559594
604.5319178295538,0.008677933393337518,0.00031077204658761984,0.008367161346749898
612.7696600878465,0.011404396475711814,7.498934614058509e-05,0.011329407129571228
619.2016000943955,0.011478799828796907,0.0021617214910718656,0.009317078337725042
674.0354087006458,0.0016549927950583617,2.2031679316952032e-07,0.001654772478265192
714.8058551744002,0.004669556400190685,0.0005469171617423259,0.004122639238448359
889.2686026275616,0.06891233329577523,0.06156261356145572,0.007349719734319507
895.6008198581935,0.005021862635108301,0.00040155966676802936,0.004620302968340271
900.1749882078498,0.08594833050603115,0.07361699793272064,0.012331332573310507
934.9054654199234,0.0013416986071719094,9.755417921283196e-06,0.0013319431892506262
1015.9322396612398,0.0016746805654801603,1.655199052666455e-05,0.0016581285749534959
1019.0528510495308,0.0026586013583222955,0.001607608557046168,0.0010509928012761276
1033.6929588512112,0.0035267350424996063,0.0026701611523965267,0.0008565738901030796
1067.785679402325,0.00047429846819334114,8.090740850156949e-05,0.00039339105969177164
1070.7179151875555,0.0012108816284494993,1.4416902345909871e-05,0.0011964647261035893
1082.7695584343037,0.0024143432395155196,0.0014967642399478795,0.0009175789995676403
1238.9246789192343,0.0075462806217907906,0.0013411416914500187,0.006205138930340772
1253.556752110119,0.009723733025796114,0.0033063224553065537,0.00641741057048956
1278.2822458045796,0.007453827792186979,0.0034306488485015547,0.004023178943685425
1369.4190576783587,0.014587763925350147,0.0006554832812662877,0.01393228064408386
1372.7268760160594,0.008842860116494938,0.00046466794503980123,0.008378192171455136
1385.5781321287895,0.018092482109082084,0.0004331054502007143,0.01765937665888137
1426.2821885419867,0.017888180524023342,0.005444225269751829,0.012443955254271513
1432.9021431654417,0.012765649425698303,0.00017084616977505737,0.012594803255923246
1445.4477084805199,0.0219995712502125,0.0020867118560192067,0.019912859394193294
1462.3286526968122,0.024915900509345643,0.0018635403862898414,0.023052360123055803
1469.0452063308558,0.022133756550172298,0.0002921364903809176,0.02184162005979138
1474.2268803744294,0.022212042558558073,0.0026738729262361185,0.019538169632321953
1478.297996819344,0.021931433138420494,0.00010379362655889846,0.021827639511861594
1484.3001780375262,0.017734001965836754,0.00014401844295638508,0.017589983522880367
1497.20457153009,0.018470693957752374,0.0021519673887984547,0.016318726568953917
1759.6609343735918,0.08320961320528847,0.06369211831931468,0.01951749488597379
1811.2161368205377,0.019465509290577672,0.0067862515607519805,0.012679257729825692
1823.9553243282808,0.0402221788214316,0.03263037806924277,0.0075918007521888296
3085.215038232616,0.5500597748141163,0.4723977897538294,0.07766198506028686
3087.2102734496493,1.0828679743529952,1.0597915408900005,0.023076433462994657
3087.4855160657266,0.7011292795461512,0.6859128447136085,0.015216434832542765
3152.835117291894,0.22667593918038226,0.004115381441577946,0.22256055773880432
3155.3873880562796,0.20800515910517683,0.013597824889965863,0.19440733421521098
3169.2185762187773,0.24381079431993508,0.06198754803488035,0.18182324628505472
3193.958820976558,0.22683230626727813,0.014836226653189918,0.2119960796140882
3196.6140008718853,0.19866430474183105,0.012365736857850427,0.18629856788398064
3217.695889608546,0.1805647328296616,0.00039508772039219817,0.1801696451092694
3462.8235792474647,0.5518376777369364,0.32314253676414856,0.2286951409727878
3718.464613990345,0.2982745637170422,0.2092555193671268,0.0890190443499154
3776.7893316554714,0.29307140253806147,0.1908773599536089,0.10219404258445255
