compound,rmsc,reuc,rpcc,rscc
01a-water,0.8587768131215289,0.8721469493900894,0.9227229969426581,0.9654118363212794
01b-water,0.8667767911662938,0.8787477195261887,0.9272626934557161,0.9663922934183994
01c-water,0.8446477100872632,0.8606550800388371,0.9146579740737504,0.966066073436663
02a-formaldehyde,0.7896703895384845,0.8178407069554775,0.8820061779426512,0.9542780228855829
02b-formaldehyde,0.7188221452698595,0.7666757289262256,0.8397952021386861,0.9595854582081613
02c-formaldehyde,0.7240141174464372,0.7702856946638695,0.8429436004748136,0.9641645233369318
03a-methanol_ethyne,0.976390507266157,0.9768004859264404,0.9869473881212092,0.9908978684864015
03b-methanol_ethyne,0.8794778393635142,0.8893708062993751,0.928654448909718,0.983446717593465
03c-methanol_ethyne,0.9367496573598467,0.9395993298413101,0.9632504058888219,0.9810478474834061
04a-acetonitrile,0.9853508656684726,0.9855098707726857,0.9921769713308481,0.9917535486817949
04b-acetonitrile,0.9851552882696768,0.9853185410685692,0.9920710627219341,0.9919165896307031
04c-acetonitrile,0.9305264681581593,0.9339474945980235,0.962329486648197,0.9769976776795306
05a-nitromethane,0.8313184500832753,0.8500028298868874,0.9064363625710372,0.9868716810677388
05b-nitromethane,0.9252583087537716,0.9292013297024028,0.9596609253119649,0.9875830219731423
05c-nitromethane,0.9690653405879471,0.969764986114348,0.9834392743628504,0.9942509771732476
06a-acetic_acid,0.9061747221692653,0.9122957202874666,0.9472010127759769,0.9919073773535624
06b-acetic_acid,0.7906028014658896,0.8185429168244381,0.8766771741603218,0.9803038730572228
06c-acetic_acid,0.81478926097983,0.8370397161358186,0.8928508764117841,0.9662564671800564
07a-oxalic_acid,0.8673901335135927,0.8792566428738553,0.924353590987926,0.9650230364073149
07b-oxalic_acid,0.6062621139470195,0.6931239991251021,0.7490925064343185,0.9727027323004329
07c-oxalic_acid,0.694012520165828,0.7497085190896325,0.8136619558374062,0.9643519273854697
08a-vinylene_carbonate,0.7440749220423873,0.784434036571173,0.8498400336565178,0.9882358347819339
08b-vinylene_carbonate,0.8558556944432663,0.8697538273580436,0.9184072621101318,0.991630827300671
08c-vinylene_carbonate,0.6192301138288812,0.7011754928533838,0.7668092922970616,0.9863196678341656
09a-acetamide,0.7817623440883439,0.8119166692686344,0.8680727662542271,0.9936402582262979
09b-acetamide,0.8820459285538286,0.8915405324549895,0.9311802235356338,0.9963116535333931
09c-acetamide,0.917527300893756,0.9222989917641652,0.9523863581536437,0.9972252255526821
10a-imidazole,0.8310981389038361,0.8498282745424914,0.9021821438508719,0.9861394368424383
10b-imidazole,0.8529041456402747,0.8673449603584418,0.9162191686340271,0.9869918519245748
10c-imidazole,0.4904245736299846,0.6252369657584894,0.68073714366955,0.9947159448893397
11a-isoxazole,0.7842673903398325,0.8137871497009551,0.87381799609052,0.980150609274218
11b-isoxazole,0.7176430908351215,0.7658588423184809,0.8317976618537783,0.9794101839982282
11c-isoxazole,0.8937779820860473,0.9015479349890342,0.9400714685896657,0.9833321800734222
12a-pyrazole,0.7768929171991783,0.8082967354964434,0.8706042820354372,0.9922457998693728
12b-pyrazole,0.90296768473524,0.9094978977909567,0.9462777973291743,0.9832347658962319
12c-pyrazole,0.941271350207596,0.9437370379036845,0.9685291390167624,0.9937721898236084
13a-triazine,0.803304943137094,0.8281886340989331,0.8923548341550309,0.9534970663256224
13b-triazine,0.9228788743912217,0.9270690527094825,0.9588871898582915,0.9953791301050298
13c-triazine,0.9215405684730166,0.9258728521175318,0.9582751597766835,0.9960019509740256
14a-cyanoacetamide,0.8193300421891477,0.8405742018890258,0.8899771776740372,0.9846198293005457
14b-cyanoacetamide,0.625791893233014,0.7052883445813722,0.7527866343931644,0.9720366059159872
14c-cyanoacetamide,0.7401649415211544,0.7816510745393869,0.8352206974126647,0.9744069068939659
15a-cyanoguanidine,0.5263829724165233,0.6455965900965451,0.6829976623315731,0.9494265753276823
15b-cyanoguanidine,0.7120904636982137,0.7620261375077308,0.8159605825487295,0.8630026803643915
15c-cyanoguanidine,0.6393381017296955,0.7138637255388498,0.7656400505268917,0.8953759238226425
16a-triazolidinedione,0.733728895769641,0.777097103404055,0.8404649349602693,0.9883907263439011
16b-triazolidinedione,0.8491931228603798,0.8643292629347811,0.9110623844421926,0.9840913332386542
16c-triazolidinedione,0.9063819394008129,0.912476917951571,0.9465014123247121,0.9900975146018592
17a-oxazolidinone,0.8991724330207379,0.9062026462482983,0.9428242105601147,0.9877237883182876
17b-oxazolidinone,0.7771947170563496,0.808520482964201,0.8680243556854501,0.9867028718832285
17c-oxazolidinone,0.9339662940551297,0.9370654052066577,0.9639358442620182,0.9858908067211082
18a-succinic_anhydride,0.9649525698457927,0.9658476159561046,0.981437837145461,0.9897740825288429
18b-succinic_anhydride,0.9874139373273908,0.9875315099967982,0.9933473731864586,0.9897632432221778
18c-succinic_anhydride,0.9845453378632991,0.9847221930267234,0.9917752400568789,0.988178009658005
19a-benzene,0.9954152936237848,0.9954309982561642,0.9976045051616227,0.9964800263577283
19b-benzene,0.9898068738778292,0.9898841420133687,0.9946712230037841,0.9926332133233555
19c-benzene,0.9963899308557955,0.9963996759818764,0.9981090344511137,0.9969700653921975
20a-maleic_acid,0.7558808040172418,0.7929133312248194,0.8441597478032057,0.9749198225181334
20b-maleic_acid,0.6949128191039636,0.7503162328865173,0.8128379421881884,0.9783019702345775
20c-maleic_acid,0.6408181286581738,0.7148076945416004,0.7695244100903721,0.8716690943456039
21a-p-benzoquinone,0.9016237497275621,0.9083290747497762,0.9456318418583837,0.9801030574440347
21b-p-benzoquinone,0.9617642148120298,0.962826762574317,0.9791727742307016,0.9886131117145748
21c-p-benzoquinone,0.9148915711743394,0.9199626008323081,0.953263280253303,0.9889446472714651
22a-uracil,0.7990370621730095,0.8249310398975207,0.8760380873053395,0.9886857408586384
22b-uracil,0.7391680657342948,0.780943526951009,0.8313629967376067,0.9813022209215312
22c-uracil,0.7823611592357341,0.8123632849907038,0.8699480962317251,0.9718869308160215
23a-cyclobutylfuran,0.8021206836428328,0.8272830054016627,0.8864355760273801,0.9866053947532605
23b-cyclobutylfuran,0.7959401820680276,0.8225778498393462,0.8824136514065086,0.9867037981883839
23c-cyclobutylfuran,0.7970993800952897,0.8234576370648683,0.8835628910325555,0.9887034467020424
