compound,rmsc,reuc,rpcc,rscc
C100005,0.9857936160099617,0.985943209551263,0.9920756898116494,0.9986235817357502
C100016,0.9483742349649933,0.9502904536583113,0.9693665928533399,0.9932831619681285
C100027,0.9557849468211072,0.9571989366989639,0.9740095305771787,0.9989821088580925
C100061,0.9860858724422672,0.986229408966309,0.9918468489328399,0.9981002404945988
C1000868,0.989340844287811,0.9894253067692779,0.9941610877764495,0.985295068286901
C1000879,0.9715839968349801,0.9721755667000858,0.9849718116166578,0.9557878403337694
C100107,0.8270906928025785,0.8466615736984282,0.8912876291979542,0.9616613961202349
C100118,0.9705950869129628,0.9712280365836063,0.9823565894687352,0.9982996572820811
C100141,0.9689679341810618,0.9696719367880057,0.9814593896752992,0.997666403676442
C1001452,0.9898413639556077,0.9899181122674462,0.9947160199708874,0.9979293694192641
C1001532,0.9613922413424704,0.9624752366372299,0.978344759698844,0.9957710576104098
C100174,0.9646673448631096,0.9655768075674465,0.9789021593869071,0.9986514418996447
C100185,0.840251647661221,0.8571219146153901,0.9102448537967461,0.9968165960758685
C100196,0.9633120039014009,0.9642914985233786,0.9778925308454384,0.9965924234833344
C1002273,0.8984931867691949,0.9056146743404632,0.9414953985180425,0.988234637180285
C1002284,0.9773077021215031,0.9776867302536854,0.9876648943181471,0.9942029234070792
C1002331,0.9315452104194907,0.9348693324018459,0.9606952429185469,0.9909712094090417
C10024905,0.9846708455881793,0.9848448579254367,0.9911669590737918,0.9986900238958248
C100254,0.9458218365792196,0.947927894121605,0.9696509962685025,0.994766457561022
C1002693,0.9961073697385191,0.9961186974125451,0.9979555145750096,0.9968611823805666
C100276,0.9594397589985328,0.9606331730306967,0.974611372829621,0.9976420911638656
C1002842,0.9853888683057954,0.9855470544588764,0.992349485056036,0.9956398325456115
C100298,0.9568036046998118,0.9581543037255471,0.9740837540583924,0.998336933382846
C1003049,0.9502987727182132,0.952077538150322,0.9733516320307759,0.9927337910649774
C1003107,0.967854252724148,0.9686090072917153,0.9827915405928069,0.9908026737693386
C1003174,0.9910022135219614,0.9910624815057099,0.9952010976539128,0.998285893106933
C10031820,0.9263344444029251,0.9301680047712396,0.954057252540492,0.9939304062664991
C10031875,0.9836619672508293,0.9838594740834129,0.9913378835903885,0.9959058494371907
C1003196,0.9705096093170071,0.9711461997829223,0.9841756974545034,0.9974808908342628
C1003298,0.90799809917866,0.9138919032328623,0.9446102563410222,0.9921486601737869
C1003312,0.9388627281320882,0.941529671899872,0.9661503127472151,0.9969883486774481
C1003389,0.9841822089496509,0.9843674172357759,0.9915532219715708,0.9981169218564921
C1003641,0.9827294360101808,0.9829499632019616,0.9907675760293629,0.9970296584399625
C100367,0.9674577772181602,0.9682310146398065,0.9818291795077044,0.993547744810424
C100378,0.9654070959095006,0.9662793994222191,0.9810881552840545,0.9962878219725427
C100390,0.9925980221481159,0.9926388620823011,0.9959663950396259,0.9969411968597053
C100403,0.990115893527285,0.9901885662628095,0.9945379095319431,0.9949441162947642
C100414,0.9960087469522977,0.9960206549123172,0.9978286738090009,0.9985917523617595
C1004246,0.9595821136830178,0.960767302001716,0.9777879940447656,0.9933580227506839
C100447,0.9975764471064886,0.9975808434327609,0.9986930337142846,0.9978221199947389
C10045655,0.9461636652934851,0.9482438016347627,0.9676940411025283,0.9934407297725791
C100458,0.9883375842337899,0.9884386106729219,0.9935807510577448,0.9930438278736161
C100469,0.997405617910019,0.9974106551317913,0.9985742652620049,0.997419001134274
C100470,0.9928155676274815,0.992854049191669,0.9961084288182361,0.9991499051773786
C100481,0.9886674787951971,0.9887628966186951,0.9937682175414516,0.9982826744588215
C100505,0.9623447007439403,0.9633757162837966,0.9793750862170576,0.9946713083723069
C100516,0.9632098256139685,0.9641947020067353,0.9795195010509801,0.9961643567743743
C100527,0.965782684491701,0.9666364097453292,0.9810607026774827,0.996329995087435
