frequency_cm1,intensity
2.8944918181767507,0.0
1.263633100792823,0.0
1.4943791762172073e-05,0.0
1.4449014465051573e-05,0.0
9.052669338786984e-06,0.0
2.310696973230635,0.0
22.913941775129434,0.00212377900958413
37.15530386080789,0.003442033741672259
42.990747255168074,0.00043169870159016845
46.30548310322952,0.009218708694893506
52.65204007074117,0.0055909663534857
65.73947397685022,0.0014098764198783092
75.5686430605322,0.0033419883616232784
77.60431976029709,0.0020684306718150936
78.59121843481482,0.0057560967470566575
117.33941291070686,0.0038307505540770806
127.99933817469919,0.002681212406384894
156.2987122836382,0.010914961064061117
163.01842154713594,0.0018594041837367277
175.23474349445968,0.015347014384294503
204.73202824723637,0.0005540180127772555
488.2063113427871,0.0020380754042383393
491.45328986089646,0.0042784715364276756
494.2662514701429,0.0023050436233447206
629.736499008808,0.00601872862816262
633.983594803936,0.0006820090945245927
637.722565559314,0.004190048030384984
685.3145559258479,0.0031522474167966657
687.9832892703586,0.029287200565251234
691.5780517418491,0.022006594183558666
958.401372264534,0.0081040499817243
959.0748536953882,0.014226841879777427
961.0518102145448,0.003212607261242184
1120.0138440459232,0.0057936547322312276
1123.2804828916069,0.010879874034124624
1127.010731614172,0.010076896029410273
1133.236078196455,0.002257431021065117
1143.4454268895781,0.002718570427440848
1147.8994745231596,0.0016156393575044291
1402.9371125145838,0.04391870088826386
1409.1722362431053,0.011606893574958766
1414.662640020325,0.01683877390365795
1445.6595015944906,0.06823263723301627
1453.409087917236,0.07376584561164336
1456.0995974923194,0.04445727184686208
1463.022796734938,0.021276902383209673
1467.1873864774511,0.03872894723618552
1474.4130640314395,0.015984071430512503
1486.8448549517586,0.013525404348992385
1495.2398096564464,0.09852252649935753
1500.3207613209554,0.01845900456415829
1669.1140621455158,0.3124744125133775
1676.7237705533776,0.20802026510666882
1687.9962340509026,0.5144581007621023
3112.933471515001,0.007766573148031306
3116.1540050725234,0.011903436160229755
3121.016506970494,0.0012252011232676725
3212.9900566975884,0.008311398919648286
3215.652637446889,0.002827766871672411
3221.7970588505723,0.004268024723625492
3245.681995055171,0.0018747728945035591
3250.144959576453,0.0022382673632412
3257.229261851016,0.0003920898439782037
