compound,rmsc,reuc,rpcc,rscc
01a-water,0.9377380604226314,0.9405015447667651,0.9646742297095063,0.9976630887255695
01b-water,0.9436727507747514,0.9459452840090053,0.968111341843494,0.9977203446514682
01c-water,0.9335063173899514,0.936647603882481,0.9622472392552507,0.9975412792229229
02a-formaldehyde,0.7883205824373334,0.816825551560662,0.8745445199869771,0.9897060800392105
02b-formaldehyde,0.8306857403113702,0.8495016563951241,0.9019813883125545,0.9910864778183263
02c-formaldehyde,0.8366647985687655,0.8542537627765954,0.9055749123382618,0.9909530881897216
03a-methanol_ethyne,0.9351202655883476,0.9381147574117132,0.9619661327139217,0.9921863301041304
03b-methanol_ethyne,0.601615659512997,0.6902634343062581,0.7192947614049541,0.9609495328566657
03c-methanol_ethyne,0.7939334769412039,0.8210577641844594,0.8644302369894494,0.9868660926972153
04a-acetonitrile,0.9107558964998964,0.916313654165178,0.9467328114426087,0.9956278492221021
04b-acetonitrile,0.9039010838520787,0.9103109352432573,0.9425705683530197,0.9956740599332925
04c-acetonitrile,0.7160235034450392,0.7647384837307384,0.8216553382965222,0.9862977085563689
05a-nitromethane,0.6470672239452478,0.7188089614519705,0.7914704995178009,0.9870778718363885
05b-nitromethane,0.6335261937002492,0.7101703652916894,0.7825041612374936,0.9918356154964256
05c-nitromethane,0.6502473534544515,0.7208549294540183,0.7942082687771974,0.9940557975198852
06a-acetic_acid,0.6325145366084532,0.7095296610120563,0.7530502408315394,0.988716566548018
06b-acetic_acid,0.5506462033625722,0.6596788130495254,0.7039946679621862,0.9876063622774963
06c-acetic_acid,0.4270110539372549,0.5906401223137536,0.5792799091937033,0.9283560873274934
07a-oxalic_acid,0.8226954637606657,0.8432067412750244,0.8897288799205542,0.988700762777821
07b-oxalic_acid,0.703143121175543,0.7558993753356849,0.8017844943512604,0.9699457182181215
07c-oxalic_acid,0.7312197382895703,0.7753306827299419,0.8253964281448756,0.9847570264480355
08a-vinylene_carbonate,0.7976770582374721,0.8238965364513748,0.8858003530101819,0.9833011089431538
08b-vinylene_carbonate,0.7694081291940165,0.8027732594942516,0.8685482890812318,0.9910461886027743
08c-vinylene_carbonate,0.7968907982686092,0.8232992398208789,0.8846464387795866,0.9799236753780068
09a-acetamide,0.8376431256846052,0.8550347647195113,0.8979030701247539,0.9894483744131432
09b-acetamide,0.9738419066852648,0.9743441264638865,0.9833262140017092,0.996447296908906
09c-acetamide,0.9732687153258863,0.9737929402866397,0.9833743903113135,0.995283579967077
10a-imidazole,0.18972195783807505,0.46973534681833873,0.3168154414289263,0.965739724364261
10b-imidazole,0.31835328908009514,0.5343182154848957,0.48287675801491287,0.9822252980607921
10c-imidazole,0.04726056396585557,0.38983161629794394,0.17389739978474242,0.977939752318292
11a-isoxazole,0.8332272686133496,0.8515172475565072,0.9045391354619687,0.9810219574042021
11b-isoxazole,0.25613666824395204,0.5030684482789012,0.4688652173560957,0.9757915642903364
11c-isoxazole,0.16739183366470564,0.45835205630672843,0.363254349266251,0.9813398886035611
12a-pyrazole,0.3024341833288708,0.5262826410949074,0.5213698389192507,0.9862710821544987
12b-pyrazole,0.43724061597646846,0.5961193034915473,0.5977399986833043,0.9766789917962786
12c-pyrazole,0.8533366898542539,0.8676974006064959,0.9211835190554729,0.9778711388494704
13a-triazine,0.9022583833396445,0.9088807507832809,0.9463903507679,0.9686222164473872
13b-triazine,0.9874046731936059,0.9875224181075719,0.9932682131565521,0.9722705567985812
13c-triazine,0.9792998161459864,0.9796157330634401,0.9888942332257817,0.9759436248509085
14a-cyanoacetamide,0.9734621126314931,0.9739788613597832,0.9832715957611484,0.9922382213666971
14b-cyanoacetamide,0.5902916064864036,0.6833442488624925,0.7086991007563564,0.9531061528096235
14c-cyanoacetamide,0.8443499045495059,0.8604151026010812,0.9024461928299762,0.9606154557687413
15a-cyanoguanidine,0.7314540234251186,0.775495404954528,0.812590280278893,0.9600143281271135
15b-cyanoguanidine,0.7379044348769526,0.7800478009105113,0.8208175075589503,0.8528950039476637
15c-cyanoguanidine,0.7078495329937502,0.7591146234745184,0.8015783132534232,0.8845124161238549
16a-triazolidinedione,0.9184377083859748,0.9231079812441045,0.9520424398578125,0.9891890471909757
16b-triazolidinedione,0.9404104716535582,0.9429472286976052,0.964221855589027,0.9907712474055397
16c-triazolidinedione,0.9433207944089007,0.9456211670029913,0.9661003298123169,0.9929010024480386
17a-oxazolidinone,0.789371804652498,0.8176160064440294,0.8650427145243997,0.9443455869540859
17b-oxazolidinone,0.9579029739194541,0.9591869371651249,0.9758641505140322,0.944876946617918
17c-oxazolidinone,0.8408045246338233,0.8575651782773377,0.9041321732446719,0.9858136290515077
18a-succinic_anhydride,0.7685988051252427,0.8021789365810328,0.8613625600422404,0.9902970681617449
18b-succinic_anhydride,0.74593346920088,0.7857612517764695,0.8486267684313986,0.9976814598824056
18c-succinic_anhydride,0.6669606550495711,0.7317179446159582,0.7957317446116904,0.9955942273801862
19a-benzene,0.9558439894368296,0.9572542727687652,0.9764370956513195,0.9830599499675304
19b-benzene,0.8996135196681211,0.9065847514100319,0.9454434803013609,0.9882791283063791
19c-benzene,0.9649772520513517,0.9658710558676353,0.9813928593399707,0.9843623625577862
20a-maleic_acid,0.5576754995253902,0.6638138074141465,0.6606864665177226,0.9540476368913765
20b-maleic_acid,0.4439977454118803,0.599758818867871,0.602809369063302,0.9797473347180445
20c-maleic_acid,0.5233068787367658,0.6438316982166867,0.6400899993233425,0.7836238970617165
21a-p-benzoquinone,0.7562373138105716,0.7931711925789592,0.8620885277610371,0.9947243753154663
21b-p-benzoquinone,0.9579255862344116,0.9592081939627487,0.9774162945094729,0.9913087571435475
21c-p-benzoquinone,0.7503873139358671,0.7889533786679336,0.8584428906755852,0.9942611860153401
22a-uracil,0.8951564049934235,0.9027341105767474,0.9377497151429499,0.9902990714090592
22b-uracil,0.8224205087797718,0.8429912471340908,0.8938711717438494,0.9508721740104704
22c-uracil,0.7723254561457071,0.8049203057997553,0.8612596114808275,0.9774435088754048
23a-cyclobutylfuran,0.8265043810163641,0.8461996058909375,0.8875662958010805,0.9828029029099545
23b-cyclobutylfuran,0.8673803234799987,0.8792484997361741,0.9179368299449678,0.9853935440427748
23c-cyclobutylfuran,0.8150777331093172,0.8372636661465057,0.8800959510119546,0.9865704368510568
