compound,rmsc,reuc,rpcc,rscc
C100005,0.9057716949367086,0.9119434465541925,0.945447607802756,0.9895840856127796
C100016,0.8226387539533883,0.8431622892706184,0.8901375715943549,0.9873840793924454
C100027,0.8916903480536789,0.8997556512254729,0.9320676848347617,0.9888195364951865
C100061,0.9402424370784432,0.9427931781858708,0.9632033318436304,0.9960762599829801
C1000868,0.9218490830169295,0.9261484107400079,0.9536054703505945,0.9818242247908784
C1000879,0.9548273966768414,0.956302153240177,0.9748684642208959,0.8987632711387369
C100107,0.708956254624741,0.7598731079582871,0.7999916895372566,0.9588670321175327
C100118,0.877766341372794,0.8879289019625053,0.9285148108148852,0.9901284635737616
C100141,0.8791085047230502,0.8890593717222496,0.9288459774742616,0.9864720898111304
C1001452,0.9765742926464127,0.9769779740881579,0.9872596984423451,0.9799087499489442
C1001532,0.894715097389571,0.9023541116767142,0.9337757932662091,0.9560470225397173
C100174,0.8763153838120898,0.886709058310675,0.9230110628371745,0.9797585268225671
C100185,0.9230308274933513,0.9272050114700161,0.9569142778746521,0.9348480447354426
C100196,0.8876952328335094,0.8963397383838441,0.9304829403383339,0.9845958924436806
C1002273,0.9100390305974275,0.9156832604920664,0.9441151447544497,0.9742521880774181
C1002284,0.9517279549985687,0.9534078252362529,0.9709012857385635,0.9852774889111304
C1002331,0.9634094281001316,0.9643838046702873,0.978669115508299,0.9713097272908157
C10024905,0.9575572246130757,0.9588620002040353,0.9741410866682653,0.9953103195340594
C100254,0.8773042267628757,0.8875401401437925,0.9311257040631952,0.973995640707514
C1002693,0.9832274771623271,0.9834355541123926,0.9912998034734257,0.968866190124133
C100276,0.9142192318568265,0.9193679759873813,0.9455941085839822,0.9822697848776184
C1002842,0.9678696080307196,0.9686236511447004,0.9817877344003437,0.9683928092189846
C100298,0.8894476696916692,0.8978358563916843,0.9316976869242762,0.9848347412771993
C1003049,0.9770154896327444,0.9774042490710841,0.988087777587119,0.9936342181321235
C1003107,0.9778242652042903,0.9781863868944124,0.9881495531452745,0.9836585165927407
C1003174,0.9690177337144404,0.9697195070945235,0.9816965029393971,0.9913250362446868
C10031820,0.948972609651487,0.950845566410021,0.9679684806113059,0.9928483282103011
C10031875,0.9537140489847381,0.9552610058485261,0.9730361305774402,0.9931752429209038
C1003196,0.9718241801299339,0.9724059060167193,0.98445386030962,0.9177335218294376
C1003298,0.8436508862504889,0.8598521795272597,0.9048540724077359,0.9441610476316453
C1003312,0.7453492298957076,0.785343732839064,0.8432035436461736,0.921608468197793
C1003389,0.9631378488068242,0.9641265248302644,0.9783319751783313,0.9749492990320635
C1003641,0.963568933875856,0.964534959098324,0.9801831727796924,0.9579614187532575
C100367,0.9108691663736809,0.9164133175121999,0.9414272466980725,0.9538328067908061
C100378,0.9380421396209347,0.9407793612642458,0.9599104075963876,0.9903027455280107
C100390,0.8914119232233749,0.899516997183942,0.9329727905931282,0.960856456612983
C100403,0.9013754354074671,0.9081133488571079,0.9415883989571164,0.9774434234394922
C100414,0.9392557159433417,0.941889310643154,0.9638738930404183,0.9676532997560203
